token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23
85,letter,0.44626212,0.4171752,0.012111542,-0.098084345,-0.5057103,0.06577018,-0.61320394,0.20670135,0.3837789,0.6312424,0.27535436,-0.45702085,-0.46653244,-0.17424019,0.93386906,0.34025615,0.29984426,-0.3646867,-0.20349364,-0.15207022,0.0331441,0.06834899,0.2656986,0.19715299
86,letter,0.14806715,0.30453745,0.16221358,0.3227463,-0.20140922,0.4141792,-0.2576377,0.02891004,0.3645972,0.071253814,0.0670148,-0.084063,0.11206269,-0.34125394,0.57500136,0.6164398,-0.17059425,-0.616766,0.16215062,-0.1363683,-0.30357003,0.061153136,-0.15484971,0.21477695
87,letter,0.21702418,0.13382223,0.26437032,-0.18705751,0.33416352,0.37673208,-0.108990446,0.13375656,-0.080207855,0.3529386,-0.15690199,0.40857056,0.5000616,0.01716575,0.51855785,0.14271456,-0.10266571,0.020562127,-0.15988521,0.012021275,0.39665183,-0.24892774,-0.3098607,-0.34208265
88,letter,-0.10877408,1.2221454,0.06954591,0.31427738,0.06990397,0.19006076,-0.35092962,0.011288418,-0.17642398,0.38323846,0.079979844,-0.15283132,0.15808687,-0.49724665,0.2533864,0.3849393,-0.15687971,0.13210545,0.09211919,-0.08287879,0.15424025,-0.22112136,0.3739419,-0.114129804
89,letter,0.16491078,0.5170533,0.47866762,0.22320725,0.12409456,-0.075511165,-0.23879679,0.2579945,0.087054126,0.37043095,-0.15087235,-0.024431333,-0.17016557,-0.03497093,0.71149737,0.19503143,-0.0057878955,-0.49493667,0.16628566,0.13677935,0.06521665,-0.2687277,0.094040625,-0.08676115
90,punct,-0.014496836,0.0021817316,0.027318057,0.015713567,-0.010039742,0.014357342,0.0006203521,0.022071516,-0.014044583,-0.030531248,0.03183306,-0.002265863,-0.027411524,0.030889105,-0.006817727,-0.006786075,0.02827245,0.021339964,-0.014380208,-0.046892855,-0.004351829,-0.002422123,0.015094101,0.009486845
91,punct,-0.004769287,-0.0037690396,0.02674944,-0.037439857,0.04421287,-0.021078914,0.053575654,-0.01999325,-0.044871822,-0.0015976324,-0.022971196,-0.023612348,-0.0052758814,-0.0068776705,0.004455616,-0.014237811,-0.0115384,-0.008368446,-0.041438803,0.013558844,-0.011687199,-0.010322027,-0.025039913,-0.017576648
92,punct,0.018427383,0.01871497,-0.012296857,0.0018181402,0.028376112,-0.054098606,-0.024142284,-0.029451754,0.015110309,-0.017537976,0.018763317,0.0210753,0.0035984241,-0.0060303127,0.009311959,0.056899957,-0.00886981,0.05066985,-0.0072234995,-0.0141078755,-0.025529765,-0.0040921,-0.015392932,0.010349686
93,punct,-0.022414032,0.03846103,-0.032582704,0.054629672,-0.021787543,0.005375016,-0.0004889788,0.0014709167,-0.0021015632,-0.019889286,-0.005207901,0.019467667,0.00068762526,0.0033742883,0.0048955516,0.01732239,-0.005594621,-0.016586691,-0.02129258,-0.020976203,-0.024713848,-0.025839753,-0.012122931,0.009923343
94,punct,-0.13351026,0.07622691,-0.900525,0.13642567,0.6835737,-0.35329345,-0.2018333,0.13198902,0.41649613,0.007543817,-0.26014954,-0.4597749,-0.7763827,0.2634104,1.1185246,0.672046,0.44923288,-0.6729407,-0.45943972,0.87577236,0.22560808,-0.1110579,-0.52692604,0.71150666
95,punct,-0.15693706,0.073204435,-0.6752576,0.16740616,0.51628083,-0.20664169,-0.087063335,-0.15907167,-0.12909886,-0.22170196,-0.005218645,-0.24793789,-0.26791167,-0.15924515,0.5118092,1.0588056,0.6021658,0.05976855,0.03103401,0.5138804,0.3024396,-0.8662574,-0.5369837,1.0611057
96,punct,0.4009636,0.27823108,-0.20128223,-0.093096636,0.7590375,-0.29389608,0.1824929,-0.12240386,-0.49294135,-0.13740863,-0.20575136,-0.110615954,-0.14477873,0.057814743,0.78749996,0.2523412,0.4960812,-0.090863526,-0.82693213,0.35221267,0.19953673,0.006219273,0.34889904,0.10192555
97,punct,0.0070570447,0.0023251732,-0.265454,-0.018723583,0.3055433,0.080018654,-0.28043652,-0.85126686,-0.0010240539,0.14696392,-0.119759925,-0.23611762,-0.28391102,-0.3308239,0.7853528,0.33950126,0.52601147,-0.54150665,-0.033835933,1.083851,-0.45897058,-0.26220518,0.44457647,0.8277679
98,punct,-0.1333094,0.04892105,-0.22378615,0.41739044,0.39069644,-0.05508782,-0.012771908,-0.016701527,0.011703362,0.23876181,-0.2702034,-0.17414106,-0.42500737,0.18177631,0.6926137,0.6715944,0.44997498,0.148187,-0.6031779,0.3501702,-0.16343439,-0.32161298,-0.51148117,0.70452017
99,punct,-0.035970047,-0.12962426,-0.6005009,-0.1531537,0.38614282,-0.16304833,-0.5554691,0.34062558,0.42094198,-0.02681791,0.15018918,-0.39199755,-0.18057334,-0.27751124,0.9630196,0.749378,0.33662677,0.16818962,-0.32807246,0.5896368,-0.00978966,-0.8367545,0.09737487,0.9994951
100,punct,-0.05668859,-0.42487168,-0.1545575,-0.46798924,0.41889796,0.042718805,0.44823703,-0.26021492,0.22433679,0.25398368,0.22028211,-0.822633,-0.6029832,-0.20612307,0.6460628,0.7917933,0.5324329,-0.27034974,-0.0679607,0.8361665,0.27821368,-0.1765457,-0.48409316,0.79541296
101,punct,0.35242707,0.059271134,-0.5402211,0.047695003,-0.04547437,-0.17174837,-0.16224316,0.27001312,-0.03818596,0.30244124,-0.024487266,-0.010382013,-0.34544647,-0.0042542093,0.86266714,0.56320405,0.52287894,-0.45982194,-0.33361846,0.55083317,0.016437477,-0.31012455,0.079042315,0.70553136
102,punct,0.6405653,-0.40858358,-0.34410107,0.6375909,0.4457936,-0.31403565,-0.1769459,-0.3585024,-0.0046786456,0.31321016,0.17145494,-0.083068684,-0.49149773,-0.10785133,-0.06778586,0.5211224,0.9522648,-0.1794917,0.18773443,0.701176,-0.34183553,-0.35826707,-0.2188649,0.65070033
103,punct,-0.105035566,0.0406562,-0.34546298,0.17538676,0.05498138,0.17949744,0.17821972,-0.18129979,0.20669018,0.09013281,0.13742456,-0.6506528,-0.6157074,0.004232721,1.0635456,0.23559257,0.5728346,-0.6716588,-0.07071907,0.71445733,0.48973098,-0.8583974,-0.12734734,0.7220533
104,punct,0.19263412,-0.35107222,-0.26085073,0.0031728505,0.38483635,0.3064825,0.18100147,-0.2915178,-0.1825733,-0.040512905,0.25363323,0.13192852,-0.15239315,-0.7322988,0.6938125,0.73254806,0.50170714,-0.4715754,-0.036551908,0.94738966,-0.18540086,-0.2596551,-0.5037081,0.91410017
105,punct,0.4524008,-0.14379975,0.11192238,-0.0034633016,0.3438599,0.023718975,-0.11254809,0.24292138,-0.22327207,0.07256852,-0.2240196,-0.31413093,-0.8662681,-0.22882701,0.5046313,0.9762519,0.3593639,-0.029018741,-0.31095657,0.6970632,-0.17072707,0.018563563,-0.10490589,0.7648156
106,punct,0.20360366,-0.011183025,-0.97952616,0.5314797,0.45179966,-0.64886653,-0.12877694,-0.15766382,-0.6467196,0.44925633,-0.4104273,0.24454567,-0.8758085,0.055173103,1.1287266,0.56397045,0.63459975,-0.30765945,-0.10843295,0.9007515,0.1686988,-0.18652843,-0.35514367,0.85464853
107,punct,0.13887969,-0.3570594,-0.5305358,-0.012029021,0.67134315,-0.013009987,0.19936986,0.24550065,0.63032025,-0.09372171,-0.7629557,-0.09572559,-0.23902234,0.114347145,0.7140112,0.81050855,0.24570447,-0.26649407,0.2745356,-0.12031995,-0.1409659,-1.3359379,0.49969116,0.799876
108,punct,0.1086443,-0.28672948,-0.2782201,0.054344207,0.0470843,-0.41859603,-0.19305411,-0.2558076,0.38488334,-0.39580804,-0.37644532,-0.006056236,-0.5233132,-0.48292768,0.8504584,0.8101489,0.77650696,0.30940446,-0.2873301,0.9457652,0.12223757,-0.24719822,0.12855266,0.495388
109,punct,0.40932018,-0.40855017,-0.092390224,-0.070973516,0.47147512,-0.010802532,0.32434696,0.18006578,0.27642933,0.34997168,-0.00937315,-0.31670135,0.04899982,-0.15033545,-0.18227868,0.23170328,0.48854923,-0.7984508,0.19857621,-0.009812558,-0.21950509,-0.5105406,0.1206919,1.0459046
110,punct,0.20795833,-0.023832168,-0.2128995,0.24717437,0.3470478,0.19152752,-0.028099898,-0.35513246,0.700361,0.21691908,-0.124689855,-0.47928497,-0.18132189,-0.07625523,0.31443003,0.17921634,0.5030184,-0.48889455,0.19536702,0.3514863,-0.09555748,-0.25759208,-0.17529903,0.33430105
111,punct,-0.22006758,0.113746874,0.07594929,0.19205178,0.07305487,0.22593983,-0.10633562,-0.2577748,0.007900789,0.27025267,0.017318228,-0.083657905,-0.11483257,-0.09338558,0.54325616,0.026093552,0.28977075,-0.585981,0.20181118,0.4353125,-0.3555768,-0.38655373,0.47286606,0.28432307
112,punct,0.5710532,-0.45849037,-0.6425874,-0.09189274,0.9310724,0.18749692,0.2441244,0.08030049,-0.25236812,0.38835055,-0.4145545,0.078800514,-0.7626544,-0.37936983,0.8415767,0.49885622,0.81575733,-0.4487146,-0.20100497,0.3941055,0.17931278,-0.9525,0.12702544,0.79524684
113,punct,0.4064262,0.17124605,-0.26239422,0.059809864,0.03401175,-0.36054403,-0.1043352,-0.3306145,0.13352348,0.36489686,0.096830696,0.028457845,0.057063553,0.097973354,0.81748855,0.06701481,0.31804168,-0.42080924,-0.16847001,0.38401243,0.15600851,-0.28169647,0.18697092,-0.13150518
114,punct,0.5481462,-0.3674821,-0.5647081,-0.23978773,0.22052372,0.082208045,0.03131131,0.09590927,0.3359084,0.30297977,-0.2129013,0.012292963,-0.296737,-0.30752727,0.9848897,0.7423126,0.45056918,-0.3381842,-0.44015595,0.5036172,-0.037939724,-0.069704644,-0.4983829,0.6244686
115,punct,0.4876635,-0.26486263,-0.16171418,0.29762006,-0.40500203,-0.5005969,-0.35719925,-0.20159675,0.39861906,0.23305368,0.24805447,-0.057662245,-0.022883166,-0.10692418,0.499311,0.5376522,0.82915443,-0.2064749,-0.6068649,0.78303665,-0.28927797,-0.0518493,-0.08201177,0.53808725
116,punct,0.31789225,-0.12840769,-0.68275714,0.029892666,0.117211215,0.0026535473,-0.17872629,0.2507928,-0.18072912,0.61924815,-0.097602524,0.22100903,-0.33424163,-0.23340397,0.69930947,0.038309038,0.6706589,-0.18522514,-0.38508034,0.7293768,-0.19334109,-0.17068061,-0.26010573,1.0306063
117,punct,-0.2415734,-0.62712514,-0.28059518,-0.49107367,-0.0673069,-0.44623035,0.338631,0.45186475,0.40349808,0.52828753,0.0963182,-0.074435,0.53818506,0.09431123,0.7413626,0.5828823,0.07529807,-0.653544,0.22980751,0.28545514,0.3128843,-0.600948,0.22207083,0.3481696
118,punct,0.5180847,0.10290966,-0.11287834,0.2989045,0.18068852,-0.18775485,-0.069766454,0.49038595,-0.3168432,-0.051276397,-0.6737594,-0.058461707,-0.3616526,-0.093257286,0.14849517,0.31906968,0.4377942,0.0064937514,-0.36591342,0.46379358,0.252486,0.07780099,0.068727136,0.5928539
119,punct,0.06288088,-0.10831405,-0.34508103,-0.30241778,0.13221176,-0.03254742,0.25010848,1.0250146,0.32589456,-0.2994591,-0.0557486,-0.11313211,-0.5363464,-0.19597384,0.4643703,0.2754022,0.56011045,0.014180506,-0.44896698,0.70111984,0.3427235,-0.02172498,0.04952159,0.41532558
120,punct,0.08414353,0.22520196,-0.4248871,-0.13068351,0.5667953,-0.10593834,0.14071481,-0.0367819,-0.33793575,-0.35278228,0.30202347,-0.72751266,-0.45287755,-0.42426375,0.59712034,1.005372,0.081431545,-0.25702092,0.088344164,0.27068803,0.7181986,-0.30895916,-0.5131332,1.1528577
121,punct,0.16925564,-0.11992518,-0.5376557,0.505685,-0.2239923,0.17899391,0.34186876,0.4964158,-0.072966844,0.4069125,0.29896414,-0.6546561,-0.19982028,-0.663131,0.74959755,0.17076784,-0.038520437,-0.35483065,-0.6116711,0.454095,-0.13980646,0.016636932,0.34047785,0.66876537
122,punct,0.13728622,0.27495974,-0.37789688,-0.02413973,0.32271713,-0.29877296,-0.44798547,0.3364373,-0.09559151,0.27231842,0.09297266,0.07731368,-0.3759845,0.14970991,1.2419922,0.501879,0.39307696,-0.34384298,-0.9894218,0.31195387,0.34894806,-0.04564332,-0.19230138,0.6126164
123,punct,0.52257043,-0.2593245,-0.4865874,0.35286486,0.6221087,-0.24738902,-0.39110148,-0.23198985,0.19538538,-0.04802315,-0.3792798,-0.3360045,-0.5022272,-0.018675948,0.72834665,0.9242552,0.52059686,0.051421452,-0.10790262,0.57603395,0.35715577,-0.04699487,-0.23011367,0.090160824
124,punct,0.0074983058,0.0146140605,0.029678721,0.021974549,0.021820871,0.0075230203,0.0032278216,0.024830716,-0.0008198442,0.018296858,0.025815023,-0.023046339,0.026537763,-0.005662261,-0.010272133,0.0069459067,0.02884211,0.005590159,-0.00046612596,0.008153041,-0.014211406,0.012374151,-0.0027442644,0.04124279
125,punct,-0.027356619,0.0050822357,0.030474138,-0.039689172,-0.0045429445,-0.042379744,-0.011142512,0.00078156946,0.014849016,0.0040071304,-0.0021017184,-0.0030609327,0.033845887,0.0031389296,0.0024164617,0.011373031,-0.016685208,0.007621349,-0.020431764,0.016175523,-0.018258499,-0.008753477,-0.025219196,0.011514006
126,punct,-1.2998763,1.347451,1.2604167,-1.2850757,1.3732239,1.3689722,1.3198955,-1.2874156,-2.5455756,-1.3382103,1.5394375,1.3198092,1.1952895,-2.5135653,-1.2586062,-1.2900068,2.2557821,1.2590483,1.2734784,-1.2609965,-1.590664,-1.274005,-1.3748484,-1.1836876
127,punct,0.6127606,-0.15461655,0.102387264,0.10613013,0.15177673,-0.033343807,-0.06417631,-0.14160232,-0.054967985,0.0040113414,0.16835703,-0.29668337,-0.6304104,-0.053386703,-0.096172675,0.3225721,0.39352462,-0.123093076,-0.22846663,0.6582273,-0.47759047,1.2320862,-0.14759864,0.5560286
128,punct,0.28208488,-0.34130415,-1.1548247,0.3548772,-0.02736878,-0.7531465,0.39601347,0.20424469,1.1923934,-0.061401613,-0.28204238,0.76133627,0.22922364,0.47596505,0.46121207,0.40724656,0.27535397,-0.35452643,-0.38933513,0.042467773,0.003505417,-0.0687035,-0.3975609,0.17425959
129,punct,0.12466998,-0.158814,-0.23962384,-0.077798754,-0.40400058,-0.36040676,0.332912,0.10530086,0.44584653,-0.27445298,0.10814338,-0.25583693,-0.7278513,-0.1482304,0.42333204,0.03663086,0.7159637,0.37196234,-0.2167746,0.5381851,0.12755693,0.06597522,0.50160027,1.0093405
130,punct,0.50293356,0.2965071,-0.5403004,-0.3772515,0.66406554,0.056241807,-0.48216477,0.13232733,-0.19559765,0.36882424,-0.08682531,0.50570565,-1.0150951,0.12428087,-0.6971866,-0.2295257,0.4235821,-0.38182682,-0.5563604,0.501027,0.6804545,0.7551726,-0.09471899,0.83951604
131,punct,0.44164476,-0.1035844,-0.24056073,0.2544901,0.86985016,-0.8186426,0.10880701,-0.32725412,0.32021183,-0.12488164,0.39857095,-0.11376972,-0.40130335,-0.53344107,-0.24669822,0.13970806,0.34585765,-0.5673302,-0.70713484,0.6073697,0.8158886,0.21276873,0.3413721,0.33487737
132,punct,-0.6608158,-0.1064287,-0.5980982,0.010332097,-0.08476402,0.07472875,-0.17449254,0.2150123,0.85738623,-0.3463734,-0.099933185,0.06234727,-0.188309,-0.007895726,0.47313413,0.0029545003,0.76457787,-0.08310194,-0.62344944,0.13795052,0.1623565,0.98203665,0.5531502,0.9097622
133,punct,0.18564205,-0.018690037,-0.50449103,0.082444735,-0.021783374,0.056367308,0.13448924,-0.20397387,0.26525098,0.14947648,-0.19795796,-0.25154778,-0.8859938,-0.438634,0.18156235,0.6886684,0.28493387,0.2494005,-0.3729902,-0.01866041,0.7105717,0.34081128,0.24221496,0.9173498
134,punct,-0.40214965,-0.3228897,-0.69678396,0.21334024,0.15689965,-0.034908436,0.047150712,0.1513084,0.5417714,0.30910546,0.035249636,-0.30913565,-1.1130697,0.06519593,0.4249846,1.0390989,0.03925699,0.035226144,0.1373165,0.5874769,0.5175445,0.10230464,-0.5440987,0.4164843
135,punct,-0.013413896,-0.72434497,-0.49368376,0.028823039,0.5220097,-0.13669,0.3837807,0.28433716,0.24803069,0.54348737,-0.09505882,-0.6364344,0.20361973,-0.31677574,0.1181484,0.7642256,0.18178003,-0.24996439,-0.5764505,0.36422524,0.48755023,0.08063113,0.07669079,0.6998439
136,punct,0.17812446,-0.3822919,-0.69854754,0.32407373,-0.049164593,-0.058565952,-0.03534496,0.58388996,0.27905062,0.032252863,-0.78822905,-0.4421931,0.16612335,-0.90821284,0.57122093,0.05726152,-0.06428276,-0.31725955,-0.311353,0.6251689,0.7480459,0.63749504,0.32853636,1.3184595
137,punct,-0.030238451,-0.34574074,-0.62086064,0.3442313,0.46435434,0.14931974,0.015950674,0.03534579,0.066244915,0.2693047,-0.59057355,0.53193,-0.8065436,0.024042157,-0.45614898,-0.513459,0.30528405,-0.75970554,-0.9729598,0.13274665,0.8562188,1.0166011,-0.11936405,1.2303796
138,punct,0.5023428,0.38414848,-0.66232127,0.20481531,-0.5075009,-0.29934677,-0.2694457,0.27592298,0.301558,0.3690969,-0.07563514,0.14805184,-0.66607916,-0.13201958,0.100668,0.3279497,0.31898618,0.5672051,-0.79851717,0.9030489,-0.27253246,0.4674552,0.159992,0.7798789
139,punct,0.23142354,-0.6997594,-0.53311336,-0.37770504,0.11346546,0.38075364,0.36883286,1.1135505,0.51612836,-0.2770759,0.52660406,-0.009261904,-0.006825386,0.2674795,0.04616707,-0.51946837,-0.009726748,0.17287558,-0.8985191,0.41935885,0.22952357,0.06715065,0.04690571,0.80721587
140,punct,0.18775868,-0.5163979,-0.79220855,0.20965186,0.23885024,-0.17713436,0.06762324,0.9252838,-0.14829859,0.09294904,-0.35471478,0.21910295,-0.2880129,-0.43825164,0.724606,0.7188956,-0.22243679,-0.5139363,0.0496004,0.08060097,0.05614984,0.5982083,-0.10627191,2.128597
141,punct,0.39874256,-0.4481152,-0.056376915,-0.069464445,0.09198215,0.2865687,0.21092962,0.6655482,0.6613453,-0.38482448,0.30159745,-0.65969664,-0.4897038,-0.30235764,0.19134949,-0.03371246,0.9994421,-0.69179475,-0.6633546,0.8121265,0.30039302,-0.026149092,-0.30834076,0.7916736
142,punct,0.6042176,-0.27994502,-1.0944544,0.3969456,-1.0526602,-0.15450193,-0.65092546,1.3730341,0.87455714,-0.8193641,-0.63797474,-0.287235,-0.66622436,-1.1049047,1.6995931,0.37678212,1.02201,0.22620103,-1.7994004,2.475969,-0.24613936,0.4569176,1.2195023,0.93981886
143,punct,1.099818,-0.0968013,-0.79965806,-0.56803536,0.13356969,0.7569166,0.21076559,0.06551453,-0.16326176,-0.8924443,-0.9284945,0.24747849,-1.1692896,-0.8129251,0.45582667,-0.37589136,2.0877979,0.78252935,-0.5234652,1.0945411,0.15036492,-0.1541017,-0.4764616,0.3338433
144,punct,0.34297368,-0.6081522,-1.0177169,-0.14697179,0.24670672,0.14517601,0.37999034,0.75053394,0.3751879,0.46765167,0.56415665,0.4477662,-1.3163861,-0.9543329,0.7523167,0.435798,0.46355075,-0.068684876,-0.40570205,1.1835511,-0.39612684,0.81684595,-1.1403502,1.4145962
145,punct,0.44502282,0.17352864,-0.8579506,0.15575,0.56150955,0.4055926,0.13590309,0.289938,-0.26807976,0.3986882,0.26421815,0.1951295,-1.0326552,-0.45585835,0.3138276,0.02457832,-0.015993243,0.19141777,-0.73469496,0.66756225,-0.331434,0.5779401,-0.35732004,0.9614449
146,punct,0.5773363,-0.5627685,-0.4028372,-0.32283154,-0.3851566,0.18438284,0.29160395,0.6024437,-0.5317184,0.22009009,0.40676653,0.5022146,0.10660614,-0.20413424,0.44122863,1.3060817,-0.18516088,0.097416304,-0.7425326,1.5001171,-0.5484822,-0.1733896,-0.4550786,0.64046824
147,punct,0.577004,-0.5228481,-0.62302834,0.549956,0.19115119,-0.11480126,-0.2667478,0.6402174,-0.71651953,-0.07893118,-0.9320928,-0.55235535,-0.1648974,-0.89536035,0.23899443,0.03375366,0.7803876,0.17766686,-0.52237415,1.1012349,0.49344832,-0.3449657,0.22573793,0.9242954
148,punct,0.53739077,0.07870757,-0.73839617,0.3571189,-0.08364704,0.32700017,-0.37681255,0.30901662,-0.1575012,0.21595232,-0.3800232,-0.056883194,-0.7461299,-0.11249538,-0.27860293,0.32549948,0.41553614,0.33650783,-0.6175272,0.8920567,-0.2979699,0.5500979,0.12304876,0.9715453
149,punct,0.37394023,-0.77400666,-0.89075166,0.0842363,-0.59566885,-0.20289668,0.50534534,0.62731725,0.65498465,-0.043671403,0.24596514,0.06692116,-0.195461,-0.33545488,0.63388336,-0.07047012,0.066025354,-0.0016557453,-0.047868956,0.52958226,-0.13625385,-0.19012325,0.27755836,1.2041699
150,punct,0.40193278,0.17997333,-0.9570657,-0.07500101,0.47367105,-0.41219243,0.3958126,0.9179319,0.064352036,-0.6122108,-1.1017436,0.67714304,-1.0691229,-1.0224531,0.6005358,0.18027365,1.08255,0.03980068,-0.7129594,0.76776606,0.44434595,0.45658496,-0.06337219,0.98609877
151,punct,0.06374402,-0.8416754,-0.84668887,-0.6185237,0.6532244,0.44746357,0.7182753,1.5779427,-0.33430025,-0.22446162,-0.35324633,-0.4096345,-0.09299357,-0.2980919,0.3417517,1.3454435,-0.44257775,-0.16453758,-0.48026755,-0.15731683,0.5246783,0.4365768,-0.022413632,0.48199347
152,punct,-0.74868256,-0.5316078,-0.6782261,-0.57006806,0.64818674,0.52656996,-0.46550235,0.09881737,0.011566044,0.5314094,0.25414103,-0.7331986,-0.4079255,-0.11660509,-0.14205144,1.7167507,0.36627007,-1.1229701,-1.6491674,1.0338482,-0.14848405,0.5673253,-0.5355308,1.7684218
153,punct,0.03673268,-0.022073524,0.013645966,-0.012088186,0.0213472,-0.034603894,-0.004985042,-0.02360849,-0.0120404195,-0.0014786492,-0.008146931,-0.007853957,0.04121207,-0.018676162,0.00042731967,0.02454866,-0.0070108008,0.022347383,0.0051314454,-0.012978562,-0.040952872,0.015237056,-0.028983686,-0.022242913
154,punct,-0.028240498,0.0011211492,0.008554484,0.0028832774,-0.005400556,-0.014976184,0.020559764,0.026060058,0.000102576145,-0.01370895,-0.0044880277,-0.028124902,-0.0035364947,-0.03303955,-0.014381851,0.020036904,-0.0030358362,0.011863471,0.032372985,0.028562235,-0.016084215,-0.015068942,0.009385542,-0.03147156
155,punct,-0.039228916,0.01121141,-0.0036845154,-0.029654562,-0.008976091,0.00090679293,-0.025929589,-0.016053176,-0.007807111,0.010253495,0.034391508,-0.016826596,-0.0030294938,-0.007354631,-0.0007291685,-0.004262527,-0.018776191,-0.01297906,-0.0069684857,0.040570162,-0.012620575,0.004719142,-0.027960628,-0.020385554
156,punct,-0.22413103,-0.4040414,-0.9367721,-0.5840146,0.022986064,0.517445,0.19579901,-0.38569587,0.04996433,0.52581143,0.39497727,-0.38298196,-1.7152271,-0.82580686,-0.28078806,0.42102346,0.81606114,-0.40349433,0.20517454,0.8169153,0.004583598,1.5368495,0.21147543,1.5638304
157,punct,-0.017347673,0.21070443,-0.36761853,0.14096558,-0.046710383,-0.3287633,0.33096597,0.14722323,-0.050551515,0.31224793,-0.19857125,0.16605422,-0.28795654,0.02075483,0.20101735,-0.23373024,0.46404272,-0.11037844,-0.29785365,-0.025339767,0.58188474,0.54782724,-0.5397876,0.99094635
158,punct,0.23840027,0.29585946,-1.5844177,0.37909317,-1.1661028,-1.6987985,-0.26834103,1.3968483,-0.026822474,0.43115306,-1.754392,-0.18389212,-1.6286851,-1.2125174,2.3733613,1.0249925,0.45144066,0.5281608,-1.5134197,2.3885293,0.7086043,1.5383002,-1.1557761,2.4788923
159,punct,-0.014738842,-0.013275244,0.017399518,-0.006356616,-0.019242682,0.016079552,-0.009583573,-0.019913184,-0.030138249,0.010188508,0.027491257,0.0015957255,-0.006495842,0.012437556,0.0023960099,0.00091458403,0.032470662,0.0016031563,-0.008119235,0.0081467815,0.024860434,-0.007837686,-0.021520983,-0.00023665436
160,punct,0.18095495,-0.6601824,-1.5240972,-0.48466885,-0.82327336,0.022241866,0.7586314,-0.45958441,0.12045759,0.36169457,0.01451608,0.43249103,-0.78845155,-0.28506613,-0.38318196,-0.047023706,1.1428511,-0.083570845,-0.70154876,0.713208,0.05282995,1.0457476,0.8227457,2.0591755
161,punct,-0.765191,-0.32628486,-0.43319362,0.5992405,-0.48071942,-0.778937,-0.09269469,-0.50005656,0.2083292,0.39248985,0.30949238,-0.4687521,-0.14278431,-0.59969044,-0.0890356,-0.079989,0.9337658,-0.5418929,0.53468525,0.7023279,0.0036726631,0.3224494,0.37829778,2.3987772
162,punct,0.085951574,0.20277457,-1.0731134,0.29719383,-0.18978857,0.31306928,-0.46862167,0.18561447,-0.6129376,-0.028003661,-0.03864215,-0.39630234,-0.9757149,0.18121016,0.42932358,0.2946272,0.036423773,0.15889005,-0.2654777,1.2723647,0.05758251,0.59488654,0.83302844,0.7124466
163,punct,-0.0013067038,0.11428354,-1.4941884,0.52041566,-0.38749295,0.15833874,-0.28774092,0.12054229,-0.2587254,0.5362303,-0.1964658,-0.21806908,-0.17811933,-0.154798,0.24416031,0.5704246,-0.23281361,-0.41579947,0.051318426,1.0271616,0.5326945,-0.1226692,1.1211655,0.93307084
164,punct,-0.32911274,0.16065302,-0.76306015,0.23310658,-0.25845063,-0.09126959,-0.027293855,0.007933674,0.52011865,-0.245599,0.46539047,-0.22031215,-0.7069312,-0.65707856,0.36711925,0.05980421,1.0465053,0.011139642,-0.19209503,0.83691996,0.04492097,0.42592415,0.5784902,1.1391132
165,punct,-0.4825176,-0.95808524,-1.0612202,0.8806458,-0.13602914,0.00090970553,0.14062089,-0.07835625,0.0056280517,0.1859641,0.42655224,0.036529914,-0.035761394,0.05983393,0.17304416,-0.51641643,0.6154639,0.037678424,-0.35505816,0.70720506,-0.22605702,0.3721142,0.58440894,1.1781166
166,punct,0.6086326,-1.5441921,-1.6400864,-0.376968,0.18013428,-0.253397,-0.566858,0.7353854,-0.58252245,0.22944458,0.4440402,0.15873435,-0.8865346,0.16043054,0.018529687,0.6444679,1.07394,-0.5662047,-0.7108276,1.2545165,0.54916406,1.0311567,-0.34518257,1.0745355
167,punct,-0.18806362,-1.4837654,-1.4583248,-0.20591377,0.2547568,-0.52269524,0.19627897,1.4046587,0.4855901,-0.5803978,-0.05625133,0.19166058,-0.5212427,0.21187708,0.9308845,-0.32939526,0.5126772,-0.4968705,-0.9402629,1.0855803,-0.022725077,0.6445001,0.74956864,0.8893261
168,punct,0.9015674,-1.1676521,-1.1274713,0.23750709,-0.15822816,-0.46641055,0.34761995,0.6108244,0.860107,-0.85960484,0.64363974,-1.2831476,-0.72949404,-0.06627639,1.7497493,-0.7657866,0.9020121,-0.10957385,-0.45419347,1.3904525,0.11948244,0.27873713,0.032858677,1.1237915
169,punct,0.53721654,-1.4078637,-0.98240656,-0.6978254,-0.3033121,0.15252544,0.14569005,-0.36549383,0.1981997,-1.2586987,0.9442245,-1.118357,-0.8045493,-0.24698038,1.2301638,0.2279771,1.3687727,0.039866865,0.10203797,1.1702069,-0.61746114,-0.14016332,1.6740208,1.9520272
170,punct,0.018368673,0.026252009,0.0347437,0.01575314,0.04165958,-0.0073540467,0.022163605,0.045663476,-0.017884308,0.024336314,0.0052640997,0.030338412,-0.020665994,-0.012346898,0.018749105,-0.012366333,-0.016756987,-0.059895214,0.03252231,-0.0460117,0.025045408,-0.023022685,0.022705974,0.041994456
