token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
93,punct,-0.025386957,-0.0153346555,-0.0109523935,-0.023004312,-0.061863944,-0.0061292085,-0.026262097,-0.02023372,-0.0055497102,-0.0031372507
94,punct,0.34081343,0.706484,-0.57255816,0.09561124,-0.005269527,-0.074710146,1.3983449,-0.9207379,-0.1426192,-0.19112238
95,punct,-0.35622352,-0.18008308,2.578681,-0.021397434,0.12178921,-0.97171164,-1.0606649,-0.7746708,-1.5874707,0.41146445
96,punct,-0.32866532,-1.3246522,3.8175933,-1.6705543,-0.43370613,0.057931837,-0.70505416,0.061493732,0.37173784,-0.71936977
97,punct,0.78246456,-1.4180554,1.2858015,2.4998686,0.54817677,-0.31672856,0.311067,0.12864578,0.03479089,1.1982288
98,punct,1.2589728,-1.086731,-1.3054287,0.70719326,-0.20536359,-1.5159209,0.9864555,-0.2199588,0.2354435,-0.43066835
99,punct,1.1246692,0.2651688,-4.0042214,1.9495806,0.7203986,-0.3133087,-0.90337807,-0.3778709,4.0705442,-2.0880756
100,punct,1.2197827,-0.18781519,-3.307962,-1.2024716,0.71960634,-0.08254911,-0.4799141,1.0891494,-0.5386761,0.8347729
101,punct,0.42899603,0.5226826,2.1203446,-2.45407,-0.20819376,0.62747043,0.4186632,-1.3544761,-0.4933912,-0.86580396
102,punct,-0.96064115,0.31774202,-3.5258496,-1.0303923,-0.89613247,-0.7485269,1.2359881,0.7306914,-1.0373417,0.27082458
103,punct,0.83755076,-1.6737801,1.2073933,1.9856533,0.48637718,1.0386875,-0.5085676,-0.60103023,-0.8302702,0.24609618
104,punct,-1.4782445,-1.3769429,-2.4430444,-1.1358632,0.6922523,-0.5530348,-0.2461853,0.9253304,1.7895252,-2.5501359
105,punct,-0.28340176,1.3594508,-1.3458364,-1.7039962,-0.1782046,-1.125483,-0.04156849,0.5909617,0.06985215,-0.47458464
106,punct,0.42397872,-0.80084556,2.2758827,-0.9500116,0.14426531,0.67734927,0.8773476,0.65249854,-0.9481611,0.7990185
107,punct,-0.034719978,-0.4290508,-2.0483956,-1.2303978,0.34496692,0.9379531,0.8305183,-0.1835999,1.1159431,0.3757712
108,punct,0.33017677,0.7856002,-3.225329,0.25918642,0.6009,-0.68010384,0.13157034,-0.3710162,-1.4380101,0.15760149
109,punct,-0.027237106,1.061171,0.15317413,0.7591604,0.47394437,-0.15568249,-0.121934004,-1.2223042,0.5940379,1.1579283
110,punct,-0.6404974,-0.7925584,-0.54666805,-0.8509969,-0.70141953,-0.044658765,0.2550355,0.009925656,-1.7446842,0.30173957
111,punct,0.0028152575,-1.1383033,-0.6347599,-1.4262865,0.5783894,-0.6145453,0.27268106,-0.07992121,-0.039696313,0.06797005
112,punct,-0.7938829,1.0521073,-2.8862052,-1.1123264,0.025308082,0.16908097,-0.9423058,1.397327,-0.09418068,0.0048402417
113,punct,1.4177536,-0.5897964,-3.9373226,0.74455273,0.016861495,0.6381336,0.37681374,0.90003866,-1.1147463,1.2714592
114,punct,-1.7272433,0.6741884,-0.99954695,0.6092068,0.32504365,-0.331418,-0.0007989695,-0.5824122,0.6800176,-3.9141204
115,punct,0.23095904,-0.5283755,1.0972399,-0.023068866,-0.20876002,0.8095125,0.8008907,-1.178684,0.086709455,0.76786053
116,punct,-0.04478951,-0.8381979,-0.35460487,-0.2244685,0.54800534,0.021596927,-1.1139343,-0.19704266,0.920697,0.23589082
117,punct,-0.52466375,-1.9278361,0.16506195,1.1861308,0.12613605,0.95287085,0.3835842,-1.7474617,0.08514564,-1.9888177
118,punct,-0.89512986,-1.1924293,-5.56302,1.1614223,0.100356944,0.33873343,0.33261186,-3.6511538,0.7317056,-5.9401617
119,punct,0.2495979,-1.470861,2.0072167,-1.0521569,0.3640489,0.7099278,-0.4339957,-0.67172617,0.7074066,1.1686803
120,punct,-0.33262023,1.555946,3.765445,3.3284118,-0.1019209,-1.0312977,0.30679694,-0.080955274,-0.8002651,0.1958285
121,punct,0.4487922,3.8152077,-2.1778316,0.60899323,-1.9210317,2.25044,-1.9882399,1.664299,-0.6222611,-0.20584679
122,punct,-0.0582866,1.5244436,-4.6284285,-2.8848712,1.1432604,-0.21414395,1.0140548,-2.6683838,-0.9107447,1.9456286
123,punct,0.9349101,0.462353,0.35473093,-1.5214585,-0.052125297,0.7019562,-1.3529377,-1.0312332,0.6525666,-0.19322683
124,punct,-0.009720393,0.0037849634,0.012906787,-0.030381143,0.025403375,0.001362689,-0.0026282305,-0.006526454,0.004211083,0.05191778
125,punct,0.030215865,0.024360472,0.012469466,-0.030276835,0.012706218,-0.011032822,0.008422624,-0.0071610734,-0.028302558,-0.01541837
126,punct,1.6200721,-0.39638638,3.068705,-2.706218,0.12121959,-2.7896783,-0.09832547,3.1059985,-0.20248897,-0.2046359
127,punct,0.35759446,3.3888083,1.1629941,-0.35609668,-0.5944087,0.70395714,-0.6976252,2.88626,-0.72621524,-0.275168
128,punct,-0.8862615,0.17687483,-0.28791124,-0.7506094,0.5517442,-0.69379026,0.02171569,-1.2266512,0.94139826,-1.2380347
129,punct,0.20230259,-1.2249931,2.5576901,-0.51561,-0.25667787,-0.4923395,0.7666665,-0.9822642,-1.0618424,-2.9066026
130,punct,-1.5571853,-0.93161255,-0.106389955,1.1805476,-0.40625373,-1.0794461,-1.3785583,2.084641,2.1265407,-2.4538376
131,punct,-0.5290113,-0.5986726,-0.10675469,-0.21291047,0.8171697,0.23487957,0.2142735,1.5952662,0.48621207,0.629946
132,punct,0.48028243,-1.8249061,-1.1746454,-0.5539282,0.15790088,-1.4497145,-0.14848949,1.2973577,-0.47700432,1.8963598
133,punct,-0.3581066,0.054499112,0.10736365,-2.0343916,-0.20608559,-0.055267785,0.43530884,-0.8611173,-0.71296066,-0.2707061
134,punct,0.7991942,-1.2926553,2.4374325,0.03242458,0.4566481,0.80224377,-0.52059543,-0.102641486,-0.30853707,-1.096283
135,punct,-0.122207865,0.3754371,-1.4089782,-0.96252054,-0.056284897,0.36330697,-1.0456965,-1.1580509,0.34160116,0.52652943
136,punct,-0.82919264,0.28582498,-1.4389971,3.183372,0.2281245,0.06395232,-1.006889,-1.2300652,0.056938745,3.4861443
137,punct,2.6563108,-0.675982,-2.8550122,-0.5247739,-1.1539273,0.7375702,1.5969144,3.6083522,1.3556273,2.0802097
138,punct,-0.77726275,-0.27760026,-1.2064178,0.5583523,0.37366915,-0.28968763,-0.22881083,-0.6142115,-0.046319593,0.18648109
139,punct,-0.27193052,-0.4060742,-0.7119422,-0.8504668,-0.30919927,0.82092285,-0.1826791,-1.1337925,-0.3056996,0.88248
140,punct,0.9128461,-0.62259984,3.25386,-2.4666684,-0.28727424,-0.20953813,1.0615436,-1.2839886,-0.41444436,-4.142675
141,punct,0.9397711,-1.6920424,-0.2130359,1.0334193,-0.47475967,1.4194611,-0.23363002,-1.4095486,0.8818641,-0.5048189
142,punct,0.0074887383,-0.018198961,-0.007535309,-0.004700868,-0.013325369,0.0064392844,0.0044918093,-0.010559428,0.0063151144,-0.014237562
143,punct,1.5106713,-1.5351157,-1.4761114,-1.5307236,-1.5231763,-1.4570946,1.513402,1.4230919,1.5066552,-1.4830977
144,punct,1.5994478,-0.55755126,0.4151873,4.9758253,0.73163646,1.9982289,1.333062,-1.0822809,-0.8470757,1.7382991
145,punct,0.13841937,-1.4725828,1.9684327,0.09544464,-0.0030144646,1.4317601,0.78150815,-0.076352485,-0.90971375,-0.14557515
146,punct,-1.4228408,-1.0886469,-2.1661417,-1.0826443,-0.2914259,-0.9334481,0.1137771,2.995837,-0.10801029,1.6949234
147,punct,-1.7026932,-0.016213812,1.2796966,-1.4540277,0.99722,-0.84821033,0.043511122,-0.44811174,0.15431637,-1.1154264
148,punct,1.0542632,-0.32575756,-2.4135518,0.6123459,0.32690713,0.03628763,0.35383573,-0.7620688,0.039867938,-0.32130402
149,punct,0.48346016,-1.7579364,0.32538477,2.4286366,0.16520713,1.0751324,0.49143574,-1.856162,0.1404147,-0.00057668024
150,punct,-0.96880376,0.12953371,-1.4551845,-0.07920735,-1.5866219,0.9713929,1.1985542,-3.7429843,-2.3114202,-1.4609886
151,punct,-0.928287,0.79533917,-1.8096157,2.3218374,-1.2799174,-1.3971086,-1.7039073,3.5721114,2.2531617,0.0046804016
152,punct,-0.028062785,-0.05756858,-1.0735633,-1.9304436,-1.0536212,0.88948375,0.9181982,-0.9046586,-1.802296,1.7188922
153,punct,-1.4850149,-1.4966959,1.4689224,-1.5060923,1.4782336,-1.4691689,1.4841424,1.473339,1.5234972,-1.4625111
154,punct,0.0037051484,0.012622263,0.017605206,0.004307654,-0.003314376,-0.010582451,0.0010221909,0.025623662,-0.006663029,0.010076465
155,punct,-0.013509215,0.02084918,-0.0029643336,0.03980752,-0.020459196,0.014548889,0.032115933,0.007816663,0.012926955,-0.004687889
156,punct,-0.69668984,-1.1128157,0.11269456,3.1148343,1.0585381,0.25883704,0.15476601,-1.4537718,3.5610304,4.876634
157,punct,1.1817096,-0.96969396,2.6197054,-2.3997834,-0.015100514,-0.44996762,0.10503937,-2.0312216,0.36900073,-3.1585462
158,punct,-2.2915306,1.3428304,2.5721493,2.4545949,2.006257,0.92956,1.351106,-3.1313303,-0.4442032,1.5273883
159,punct,0.011351731,0.018833058,0.01570117,0.020792183,0.008506367,-0.02457782,-0.00031424902,0.027373878,-0.00091309607,-0.00055735116
160,punct,2.7057621,0.20355117,-3.163066,-3.8018138,3.6985981,2.4761083,2.8270137,0.46103004,-3.327558,4.1568427
161,punct,0.5080528,-1.6273032,1.5979657,-0.56244344,-0.18731438,-0.46536434,0.7219184,0.38355926,-0.58262014,0.48432016
162,punct,-0.82440495,-1.3945173,3.9192674,-0.31225714,1.7267473,-0.66576284,-0.63228893,1.9882619,0.6451291,0.8205686
163,punct,0.40447333,-1.1184762,-0.06451011,-0.2921626,-0.22860956,0.09701791,1.1082144,-1.4597962,1.1542975,-2.3922694
164,punct,1.1532797,-2.2720163,2.3849978,-0.10677272,0.061786875,0.10599362,0.711112,-1.2565426,-0.016665397,-1.6978841
165,punct,-1.1490506,-0.62873507,0.30038732,-1.0079522,0.17220014,-0.05058309,0.25989926,-0.4502482,-0.7445632,-0.34543452
166,punct,2.1348982,1.663199,-0.9042195,-0.05188056,2.1390302,3.2145913,-0.69208014,0.6574876,-1.5521808,1.7175289
167,punct,-1.2262512,0.98311394,2.7390246,-2.573979,1.3401557,0.108362615,3.1486065,-2.224654,1.8504596,0.3783372
168,punct,2.825689,-0.39272234,-1.5565776,2.977731,-0.29621318,0.2349812,0.27074033,2.087176,-1.8615806,3.5010428
169,punct,0.8856516,0.87411433,0.89026,0.83823764,0.8888704,-0.83306676,-0.8610466,0.8859097,-0.8887379,-0.8683629
170,punct,-0.0025635376,-0.0018287315,0.022647943,-0.036751576,0.028472103,0.01293452,0.05002415,0.018407067,0.0400589,0.0062472234
171,punct,2.6707268,0.669152,-2.4112647,-1.711035,-0.012121025,1.66978,-0.16549101,-2.2964692,-1.1633223,-0.6974708
172,punct,-1.4673504,-1.4331024,1.1416656,-1.4824512,-1.4605826,1.4783957,1.4631531,-1.4271448,-1.4498136,1.4474125
173,punct,0.00044706432,-0.019383755,-0.030218154,0.0072959447,-0.055358175,-0.007826627,-0.02578997,0.018090503,0.00392548,0.0022046517
174,punct,0.016972566,0.01696624,0.017677192,0.031857293,-0.022213066,0.02117725,0.016400924,0.021679772,0.014159154,-0.009514199
175,punct,0.025980804,-0.027239911,0.0048656454,0.027052633,-0.010779765,-0.0068609593,0.012251145,-0.00409561,0.0067279493,0.00466181
176,punct,0.005177849,-0.021579292,0.009204009,-0.03339217,0.0072309705,0.007925082,0.006417166,-0.018219097,-0.00081967254,0.02268237
177,punct,0.028517209,-0.002293712,-0.017477464,0.00053856295,0.0062546274,-0.006897169,0.018136224,0.023197636,-0.03436458,0.007870416
178,punct,-0.031664588,-0.0005481661,0.024655614,0.0066437954,0.021412525,0.004360504,-0.013047061,0.00012830245,0.00732681,0.014171792
179,punct,0.04690659,0.037043698,0.007586316,-0.0003801704,-0.044776823,0.029749738,-0.0129905455,0.007520389,0.008343521,0.016834514
180,punct,-0.013758366,-0.01862665,-0.012607407,0.01969012,-0.025965936,0.021173496,0.0029747118,-0.026752809,-0.019551937,0.004336362
181,punct,-0.018816764,0.02666233,-0.023171179,0.031455852,0.019653218,0.013210191,0.0009502276,0.036105085,-0.035904408,0.00633825
182,punct,-0.027656795,-0.0047046184,-0.0085763335,0.011021099,-0.014572685,-0.016992407,-0.0148998,-0.023222284,-0.004397153,-0.01047803
183,punct,-0.021931434,0.0020557425,0.001398261,-0.0123919565,-0.007200752,-0.016058674,-0.012928524,0.009247881,-0.0497896,-0.017669445
184,punct,-0.031951927,-0.012020988,-0.027785249,0.00703073,-0.004876598,0.0085368985,0.003792777,0.015233024,-0.0030220107,0.018553833
185,punct,0.030857265,-0.0071853898,-0.010917342,0.0023473748,-0.03024043,-0.06474384,0.0047197556,0.014069022,0.02263331,-0.001496559
186,punct,-0.013857772,-0.020667782,0.015428841,0.01818661,0.002796239,0.005749343,0.0055487817,-0.019916495,-0.005478747,4.565725e-05
187,punct,0.03802671,-0.014324334,0.010560901,0.013078294,-0.019977722,-0.017017247,-0.046748064,0.013419234,0.010877756,0.0032825493
188,punct,-0.008971368,0.018342588,-0.0029611378,0.019745966,-0.06175856,0.0073967404,0.035652798,-0.023269167,-0.06602453,-0.009479448
189,punct,0.023689168,0.018518,0.0021469397,-0.02174396,-0.0076657985,0.0055067847,-0.005055672,-0.01529706,-0.03451035,0.03230066
190,punct,0.0030902158,0.01006751,0.008528432,-0.02309711,0.03180553,-0.009347764,-0.020095121,-2.124634e-05,-0.0046081254,0.019798309
191,punct,0.020314664,-0.013402983,-0.0064982558,0.002334499,0.024703097,-0.005823651,-0.020731153,0.005239634,-0.0012036291,-0.023723522
192,punct,0.006135875,0.00051960506,0.05986665,-0.004918868,-0.001280362,-0.036618695,0.011070505,0.0108,-0.019931877,-0.009480527
193,punct,0.018120056,0.021393154,-0.019182907,0.029504012,-0.017046742,0.011565911,0.0034093084,0.0012568149,-0.01905561,0.029234849
194,punct,0.010887314,0.0075058667,0.014808791,0.0248681,-0.011343727,0.00683079,-0.021264205,-0.018206865,-0.0066000693,0.046938896
195,punct,-0.019310776,0.00024328922,-0.0045675985,0.024943944,0.03247616,0.022414042,-0.013575183,0.014639616,0.012218161,0.010310605
196,punct,0.0028116873,-0.0017151946,0.01657624,0.014251466,-0.017821072,-0.007364567,-0.008125005,-0.0061195623,-0.019728959,-0.025394697
197,content,0.0020437576,-0.002765144,-0.009141986,0.0022076075,0.007819404,-0.016435988,0.020913018,-0.016301556,0.0146289095,0.045026172
