token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
93,punct,-0.025386957,-0.0153346555,-0.0109523935,-0.023004312,-0.061863944,-0.0061292085,-0.026262097,-0.02023372,-0.0055497102,-0.0031372507
94,punct,0.6076804,0.89301795,-1.4922928,0.6491389,0.010497292,-0.3756691,1.0781364,-2.3428493,-1.1289568,-2.155576
95,punct,1.6791389,3.1990452,3.9807422,-5.2509894,-0.18592826,2.4570954,0.57887197,-3.0148594,-0.96794945,-3.4000652
96,punct,-0.27303666,-0.32759428,2.480855,0.23753946,0.8962855,0.6736461,-1.2664196,-1.5983894,2.3674798,0.45886412
97,punct,1.3097503,-2.5280697,1.37394,3.8489807,0.8309953,1.3436565,1.176723,-1.5308452,-1.1109825,0.4076156
98,punct,1.4406838,-1.0432492,-0.018949056,-0.101047516,-0.7783761,-0.031692106,1.4794768,-0.6200433,-1.3124529,-0.07626672
99,punct,2.6727045,-2.0245166,-5.244858,2.7710838,1.6386509,-0.15866026,-3.179604,-0.40400806,7.1320276,-2.4888792
100,punct,1.6287967,1.1075839,-3.5863078,-0.630833,0.838075,-0.7362256,-0.7446896,0.48529002,0.034805067,0.9199506
101,punct,1.183673,0.7351004,2.0727365,-2.784419,-1.8219304,1.419454,-0.84752333,-1.5833069,-1.5802368,0.34847015
102,punct,-1.4020966,-0.9023349,-3.6110206,-2.5148315,-0.2182203,-2.5240526,1.2839755,-1.802356,-1.7945331,-0.65338117
103,punct,1.3828171,-2.6982682,0.53017896,4.1460204,2.4514825,1.5771797,-1.6801615,-0.8321759,-1.1523259,-0.18761574
104,punct,-1.0976671,-1.7488539,-3.168821,-2.6308079,-0.050734937,0.8798155,0.25439754,2.9941206,2.6876574,-4.0876017
105,punct,-0.32222414,1.0704358,-2.243877,1.9862878,0.13038339,-0.10665904,-0.83942896,0.7114859,1.3810707,0.44874266
106,punct,-0.5585793,0.295566,1.9505032,-2.0675805,-1.1613443,-0.6767409,2.337434,-0.06354924,-2.538215,-1.733562
107,punct,-0.8405276,0.38325042,1.8475689,-3.1742404,-0.1503519,1.3374809,-0.3729974,-0.52924263,0.04498771,2.1570516
108,punct,0.5491684,0.072291695,-2.5809393,1.0314033,0.3928975,-0.5175449,0.0189658,0.3535229,1.1668599,-0.70402527
109,punct,-1.136705,-0.5037454,-0.61556435,1.4284526,0.49356458,-0.36511654,0.08536558,-0.5133076,-0.079372406,-0.1711324
110,punct,-0.7831918,2.2907805,0.8104605,-2.1329894,0.43199643,-0.9180567,-0.20670338,0.7624386,0.31142533,0.6943124
111,punct,0.72777003,0.29688296,-0.3947797,-3.1372766,0.8396373,0.279851,0.19149105,-0.17360768,-1.1805395,1.9206747
112,punct,-1.9135102,1.3235232,-2.8254104,0.65149313,0.74659735,-1.5126383,0.88559836,-0.23505205,0.54714674,0.6673523
113,punct,1.4828279,-1.7311912,-1.7212008,1.4066873,-0.026197309,0.08712242,1.1991929,0.23557235,-0.045817204,0.36206532
114,punct,-1.9865171,3.3595424,1.3428054,-1.0906228,0.27839366,-1.061233,1.3956207,-3.067441,0.5943099,-3.6361313
115,punct,0.25627047,1.0315119,1.588797,-2.997946,-0.05894843,0.1557254,-1.248053,-0.23934075,-1.8501395,-0.73910135
116,punct,1.6227117,-1.649982,2.5572977,-0.37800688,0.09331312,0.95682913,-2.1131678,0.70466346,1.5294662,0.10973211
117,punct,-1.4363117,-1.0792074,1.89425,1.9853021,-0.8475554,0.6527303,-0.70019925,-2.0738173,0.93257135,-2.0899842
118,punct,-1.3671794,0.21366712,-6.5434875,1.9932736,-0.4905992,1.0309525,0.72498584,-5.9144855,2.0801063,-6.334328
119,punct,-0.33495492,-0.20046054,3.0705678,-1.0573449,-0.6877882,0.043066774,-0.35380277,-0.05020632,0.3908602,-0.6593858
120,punct,-1.5813622,0.6389214,2.2095735,3.384696,0.29515904,-0.96004814,1.8165791,3.6806529,0.28741312,-0.37834647
121,punct,1.5676211,2.7231624,-0.3443261,0.98629546,-1.5908363,1.7966822,-1.3892192,1.456103,-2.22689,-1.705723
122,punct,-0.54932344,2.10342,-3.53825,-1.8730239,1.000814,0.62038803,-0.9636199,-1.7227559,-0.6909328,2.5192342
123,punct,-0.055779245,-2.0125585,1.696557,-0.30333218,-0.597873,0.6695817,0.29205084,-0.20337594,0.7507104,-0.9136514
124,punct,-0.009720393,0.0037849634,0.012906787,-0.030381143,0.025403375,0.001362689,-0.0026282305,-0.006526454,0.004211083,0.05191778
125,punct,0.030215865,0.024360472,0.012469466,-0.030276835,0.012706218,-0.011032822,0.008422624,-0.0071610734,-0.028302558,-0.01541837
126,punct,2.433742,-1.4969445,3.919397,-1.8610747,-0.10874593,-3.558569,0.23595706,3.7222552,-0.81253546,-0.69803184
127,punct,0.24700662,2.5130587,2.1072776,-1.4897194,-0.4335978,1.1906817,-0.7832639,0.102847435,-1.5588768,0.34888697
128,punct,-1.3071947,0.6724669,-0.57956487,-0.26702836,0.7194776,-0.9480144,-0.048229124,1.7428193,0.24936791,-0.28249788
129,punct,-1.6137524,-0.17616431,0.8909552,1.1304333,0.7722343,1.1340058,0.5319493,-1.8594078,-0.43506706,-2.830363
130,punct,-0.9878742,-1.1001102,-1.2974879,1.3490064,-1.400423,-1.5933273,-1.2431273,2.9171374,2.8209574,-3.5730298
131,punct,-1.395904,0.7808738,-1.7500207,0.89365107,2.1836047,0.74817073,-1.0692568,1.0826173,-1.1728987,2.1496747
132,punct,-0.0032499442,-2.5358462,-1.1527925,1.0807242,0.904416,-2.4330351,-0.107794695,2.312148,-0.82878083,1.0101621
133,punct,-0.9630669,-0.0055396208,0.103495814,-1.4374985,-0.07812737,1.2845612,-0.15975118,0.85812443,-1.3662794,0.8516453
134,punct,1.0597914,-1.0984595,0.78636295,-1.658403,-0.41497788,2.0822818,-0.8961706,-0.39184034,0.24908452,-0.032121077
135,punct,0.59650475,0.8905674,-0.37347066,-1.9377348,1.0321097,1.536329,-1.8012631,0.30207172,-0.82608324,0.50584036
136,punct,-2.6161454,1.4056166,0.69980055,0.9262107,0.80406255,-0.833692,-1.2325125,-1.6093124,-2.5665035,5.232969
137,punct,3.3992605,-0.0716592,-2.280632,-1.180266,-2.138873,1.7896607,1.8800992,3.096397,1.2944593,0.74814963
138,punct,-1.4200099,0.024002686,-0.052642066,3.8617568,0.052164406,-0.09218327,1.0572014,0.92982894,0.35108438,1.7430288
139,punct,-1.1866752,-0.9481997,0.71179444,-0.7008245,-0.93194884,2.2066724,-0.32031038,0.13886961,-0.77797985,1.5636612
140,punct,0.1271188,0.46875733,0.21478675,-0.004508374,0.056556668,-1.5580584,2.4524856,-2.2115822,-1.565354,-3.2588825
141,punct,1.3226718,-2.7278457,0.53175443,1.7309144,-0.78480655,1.6066134,0.51172405,-0.42392462,1.158399,-1.7673302
142,punct,-0.15655178,-0.87548184,0.19708577,-0.12136567,-0.12862739,0.1448924,-2.6236446,0.09056417,0.52581257,-0.16050307
143,punct,1.1593378,-3.155386,-3.0693583,-2.2789044,0.28005478,-2.3745604,0.65477514,1.9178327,0.9503855,-3.3515046
144,punct,1.503328,1.4523909,2.6409214,7.7886863,0.03409958,2.1039608,4.477733,-1.2065417,0.6360162,5.1187553
145,punct,-0.42709363,-0.6869199,2.3117704,-2.1563554,-0.6257434,1.2722381,0.61175686,-0.07683022,-0.17639612,-0.32437053
146,punct,-2.4781525,-1.0222204,-3.0303884,-0.3528093,0.03284975,-0.88273406,1.376087,4.77882,1.7497532,2.9073946
147,punct,-0.49931282,-2.3954434,2.6889029,1.8211671,0.35976553,-0.9927438,0.9622763,2.0531757,0.14025064,0.4116016
148,punct,1.6382082,-1.8400589,-1.9569461,1.5817188,-0.38856745,-2.2131953,-0.044822056,-0.72580963,0.91944,-4.1456356
149,punct,0.15653937,-1.5123751,1.0205511,2.0317113,-1.0920836,1.0573112,0.67491645,-1.648221,1.4184092,0.48914343
150,punct,-1.7428266,0.10738282,-2.004444,1.2391819,-2.3333547,0.8403679,1.5096804,-2.7857647,-1.9197035,-0.568862
151,punct,-1.0198574,1.0138173,-1.0561515,2.98807,-0.8928636,-3.166922,-2.034032,2.3286817,2.3625681,-0.30657518
152,punct,-0.87028486,0.39669463,-0.0064675855,-2.2978673,-1.3135251,1.0699481,0.42856756,-1.1558663,-1.5653874,1.5747228
153,punct,-2.4031994,-1.3512403,0.5440414,-0.66522205,2.711238,-2.6589925,0.16873161,0.8358707,0.22313148,-2.6106598
154,punct,0.0037051484,0.012622263,0.017605206,0.004307654,-0.003314376,-0.010582451,0.0010221909,0.025623662,-0.006663029,0.010076465
155,punct,-0.013509215,0.02084918,-0.0029643336,0.03980752,-0.020459196,0.014548889,0.032115933,0.007816663,0.012926955,-0.004687889
156,punct,0.3636785,-0.75604343,2.341747,2.5164995,-0.2390292,3.1685617,0.78534645,-1.3503342,2.8785505,4.6204123
157,punct,0.76414907,-1.2682656,1.5853593,-1.2260256,-0.6210387,0.40882298,-1.1409752,-2.4960432,-0.54617536,-3.573119
158,punct,-1.2271833,2.7618937,1.4016576,0.40673277,0.7193156,1.4875839,0.43626294,-1.5390143,-1.9012753,3.0503035
159,punct,0.011351731,0.018833058,0.01570117,0.020792183,0.008506367,-0.02457782,-0.00031424902,0.027373878,-0.00091309607,-0.00055735116
160,punct,2.451051,1.1932303,-5.2944374,-4.8053317,3.6374273,1.9876702,2.5184398,-0.7092715,-4.0158663,4.425021
161,punct,-0.058075745,-0.9015348,3.1350343,0.92999256,-1.1388242,0.0009292305,2.4618783,1.6280987,-0.70773846,-0.49113768
162,punct,-0.054044977,0.90541947,3.1700928,-0.6914541,0.59543794,1.4250386,-0.24296947,2.2231474,0.55581856,0.9143119
163,punct,0.96726424,-1.2482944,-0.06290811,-0.55005026,-0.83499545,-0.19745006,-0.25803423,-0.8166798,2.0549939,-3.6784084
164,punct,0.32669038,-1.5922099,1.7502173,-1.5074707,-0.61437124,-0.048894446,0.12490891,-0.4800372,0.6108853,-0.94642234
165,punct,-0.55083627,1.5178041,0.31623322,-1.5362436,-0.4018703,-0.30738053,0.28604063,-0.63551205,-1.2910897,-0.08776332
166,punct,2.4640675,3.0368006,-1.7529304,-1.0319417,1.8203177,2.178385,-0.6650483,1.5556139,0.33026895,0.28103343
167,punct,-1.8432598,-0.4852574,2.553399,-1.4728509,1.3490655,-0.33386073,2.9186294,-1.0911413,2.7288744,0.53770006
168,punct,3.0325377,-1.4373155,-1.9602033,1.5647544,-2.0366702,0.9463467,-0.7270359,1.4979812,-3.5232277,5.3105426
169,punct,3.0629041,1.8474025,3.0898077,1.6917588,1.4108058,-1.2194486,-2.779105,1.2705629,0.14882077,-0.36107746
170,punct,-0.0025635376,-0.0018287315,0.022647943,-0.036751576,0.028472103,0.01293452,0.05002415,0.018407067,0.0400589,0.0062472234
171,punct,2.5265715,0.20925005,-1.2300949,-2.024443,-1.6393609,1.4090893,-0.99718237,-1.5474539,1.1768845,0.055559177
172,punct,-1.4673504,-1.4331024,1.1416656,-1.4824512,-1.4605826,1.4783957,1.4631531,-1.4271448,-1.4498136,1.4474125
173,punct,0.00044706432,-0.019383755,-0.030218154,0.0072959447,-0.055358175,-0.007826627,-0.02578997,0.018090503,0.00392548,0.0022046517
174,punct,0.016972566,0.01696624,0.017677192,0.031857293,-0.022213066,0.02117725,0.016400924,0.021679772,0.014159154,-0.009514199
175,punct,0.025980804,-0.027239911,0.0048656454,0.027052633,-0.010779765,-0.0068609593,0.012251145,-0.00409561,0.0067279493,0.00466181
176,punct,0.005177849,-0.021579292,0.009204009,-0.03339217,0.0072309705,0.007925082,0.006417166,-0.018219097,-0.00081967254,0.02268237
177,punct,0.028517209,-0.002293712,-0.017477464,0.00053856295,0.0062546274,-0.006897169,0.018136224,0.023197636,-0.03436458,0.007870416
178,punct,-0.031664588,-0.0005481661,0.024655614,0.0066437954,0.021412525,0.004360504,-0.013047061,0.00012830245,0.00732681,0.014171792
179,punct,0.04690659,0.037043698,0.007586316,-0.0003801704,-0.044776823,0.029749738,-0.0129905455,0.007520389,0.008343521,0.016834514
180,punct,-0.013758366,-0.01862665,-0.012607407,0.01969012,-0.025965936,0.021173496,0.0029747118,-0.026752809,-0.019551937,0.004336362
181,punct,-0.018816764,0.02666233,-0.023171179,0.031455852,0.019653218,0.013210191,0.0009502276,0.036105085,-0.035904408,0.00633825
182,punct,-0.027656795,-0.0047046184,-0.0085763335,0.011021099,-0.014572685,-0.016992407,-0.0148998,-0.023222284,-0.004397153,-0.01047803
183,punct,-0.021931434,0.0020557425,0.001398261,-0.0123919565,-0.007200752,-0.016058674,-0.012928524,0.009247881,-0.0497896,-0.017669445
184,punct,-0.031951927,-0.012020988,-0.027785249,0.00703073,-0.004876598,0.0085368985,0.003792777,0.015233024,-0.0030220107,0.018553833
185,punct,0.030857265,-0.0071853898,-0.010917342,0.0023473748,-0.03024043,-0.06474384,0.0047197556,0.014069022,0.02263331,-0.001496559
186,punct,-0.013857772,-0.020667782,0.015428841,0.01818661,0.002796239,0.005749343,0.0055487817,-0.019916495,-0.005478747,4.565725e-05
187,punct,0.03802671,-0.014324334,0.010560901,0.013078294,-0.019977722,-0.017017247,-0.046748064,0.013419234,0.010877756,0.0032825493
188,punct,-0.008971368,0.018342588,-0.0029611378,0.019745966,-0.06175856,0.0073967404,0.035652798,-0.023269167,-0.06602453,-0.009479448
189,punct,0.023689168,0.018518,0.0021469397,-0.02174396,-0.0076657985,0.0055067847,-0.005055672,-0.01529706,-0.03451035,0.03230066
190,punct,0.0030902158,0.01006751,0.008528432,-0.02309711,0.03180553,-0.009347764,-0.020095121,-2.124634e-05,-0.0046081254,0.019798309
191,punct,0.020314664,-0.013402983,-0.0064982558,0.002334499,0.024703097,-0.005823651,-0.020731153,0.005239634,-0.0012036291,-0.023723522
192,punct,0.006135875,0.00051960506,0.05986665,-0.004918868,-0.001280362,-0.036618695,0.011070505,0.0108,-0.019931877,-0.009480527
193,punct,0.018120056,0.021393154,-0.019182907,0.029504012,-0.017046742,0.011565911,0.0034093084,0.0012568149,-0.01905561,0.029234849
194,punct,0.010887314,0.0075058667,0.014808791,0.0248681,-0.011343727,0.00683079,-0.021264205,-0.018206865,-0.0066000693,0.046938896
195,punct,-0.019310776,0.00024328922,-0.0045675985,0.024943944,0.03247616,0.022414042,-0.013575183,0.014639616,0.012218161,0.010310605
196,punct,0.0028116873,-0.0017151946,0.01657624,0.014251466,-0.017821072,-0.007364567,-0.008125005,-0.0061195623,-0.019728959,-0.025394697
197,content,0.0020437576,-0.002765144,-0.009141986,0.0022076075,0.007819404,-0.016435988,0.020913018,-0.016301556,0.0146289095,0.045026172
