token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
93,punct,-0.025386957,-0.0153346555,-0.0109523935,-0.023004312,-0.061863944,-0.0061292085,-0.026262097,-0.02023372,-0.0055497102,-0.0031372507
94,punct,0.16806431,1.5781158,-2.348767,-0.9738198,0.9932091,0.46088403,2.0119483,-3.5077527,-1.8812587,-1.1308715
95,punct,0.41439638,1.9201133,4.0366135,-3.9178874,-1.9055182,3.263407,-0.13059169,-3.083333,-0.77944916,-2.1933076
96,punct,-1.7398611,-0.067724854,2.1002707,0.11354514,0.40341315,0.08295267,-2.6641986,-0.048808325,1.023901,0.48565167
97,punct,0.8458975,-1.5947522,1.6251106,1.9168766,-1.008257,1.0509938,1.8068036,-2.1733205,-0.6345505,-0.5985991
98,punct,1.429041,-0.82176214,-0.18562311,-0.50595105,-0.7935737,0.35039115,1.6011695,0.78035426,-0.98779786,0.9749278
99,punct,1.8959391,-2.116991,-4.2549334,2.6258986,2.8474061,-1.3014168,-3.0595844,-1.6686298,5.5741205,-1.1741543
100,punct,-1.0002092,0.95591754,-5.451943,-1.1068672,1.2629428,1.3621625,-2.0840795,-1.3192413,1.2867727,3.75695
101,punct,1.1175114,-0.14434254,0.9427008,-2.9175775,-0.9295215,1.0197011,-0.49324477,-0.6462914,-2.1287625,0.13619001
102,punct,-1.3945863,-0.33747038,-3.44863,-2.4032323,-0.47150576,-3.2803295,2.3504167,-0.81820625,-1.6496091,1.6900647
103,punct,1.1628145,-4.7869005,1.3933674,3.186996,2.2753468,1.1664716,-0.24633943,-1.3227156,-0.020120317,-0.067399405
104,punct,-2.456635,-2.0756662,-1.8699297,-1.8641706,2.180929,1.9467403,-1.155857,3.0324056,2.1817176,-2.1178489
105,punct,-0.7831264,1.7631574,-2.9720829,-0.58576196,0.9694125,-0.49058264,-1.8976066,0.6034301,1.7089882,-0.15406321
106,punct,0.28987712,1.7168494,2.7003868,-1.7816869,-2.028266,-0.19046764,3.2357082,-0.23093708,-2.1062527,-1.8548018
107,punct,-0.8025653,-0.56742233,1.6594222,-3.4878829,1.1627296,0.9593822,-0.56247586,0.6640861,0.4689439,-0.44886512
108,punct,1.3452324,0.25266644,-0.7996225,-0.526351,1.3847308,-1.1573776,0.74580204,2.5453002,-0.068149716,1.6850382
109,punct,-0.35648468,-0.7433926,0.57960695,2.001473,0.6570692,0.5547237,0.21503158,-0.10103647,0.20287323,0.49089015
110,punct,-0.6412622,1.039209,0.30557114,-1.0198781,1.3397439,-1.2253151,-1.545938,0.7529754,0.97616845,0.77241266
111,punct,0.37418574,-0.18283284,0.23779137,-2.6282191,0.95284575,-1.2307882,-1.2430754,-0.28538233,-1.5882295,3.067011
112,punct,-3.4171965,2.2047684,-3.2200515,3.8189874,1.5869298,0.40679055,0.22723997,0.0100354,0.37935996,3.2196658
113,punct,0.12620977,-1.347524,-1.821314,1.5236082,-2.1825893,-1.7840014,1.5458779,1.3701392,-2.0445225,-0.55582935
114,punct,-0.83988297,3.0141203,-0.009819076,-2.3552256,0.05804505,0.46864793,1.1310074,-5.2404537,2.5862281,-3.0934527
115,punct,1.0512257,0.78076833,1.3027055,-3.069564,-0.8750397,1.1169564,-0.9487342,-0.25594658,-3.1881723,-0.53855896
116,punct,1.5327597,-0.54183024,1.6830266,-0.7665598,0.49014688,1.5475091,-2.5242193,-0.02385749,1.5744566,0.52310044
117,punct,-0.92756045,-1.6328366,1.8625897,1.3164072,-1.1592947,0.9393379,0.44667834,-1.6384073,-0.75608236,-0.4929684
118,punct,-0.84707725,0.54437864,-5.4987297,1.5083522,-0.11189592,0.5284856,-0.09708868,-5.608085,1.9438211,-3.8552172
119,punct,-0.04713654,-0.6170124,0.84455824,-0.917076,-0.5527191,-0.5379339,0.2126755,0.4165772,-0.5212159,0.4330425
120,punct,-4.253286,3.0703752,4.16036,4.3819823,1.8170184,-2.8083146,3.8631659,5.9680934,-2.3045998,-3.6034217
121,punct,4.5293536,0.08431018,1.2478142,3.3023593,-5.9352274,5.2286615,1.4785476,0.78179234,-4.172421,-2.3176553
122,punct,-0.6402298,2.841149,-3.7953532,-1.7258161,0.7600718,1.3737079,-2.6156602,-3.4374044,-0.36786255,2.17159
123,punct,0.9996067,-1.629754,1.2722636,0.61914486,-0.12300738,0.949756,1.8028209,-1.3921874,0.91177654,-1.8721068
124,punct,-0.009720393,0.0037849634,0.012906787,-0.030381143,0.025403375,0.001362689,-0.0026282305,-0.006526454,0.004211083,0.05191778
125,punct,0.030215865,0.024360472,0.012469466,-0.030276835,0.012706218,-0.011032822,0.008422624,-0.0071610734,-0.028302558,-0.01541837
126,punct,1.5868633,-2.2155402,2.6953537,-2.584829,-0.8031164,-4.281593,-0.4880365,4.0551558,0.40814433,0.12765807
127,punct,1.1599007,2.6321726,2.4312847,-2.4741945,0.41396737,0.37537077,-0.3176056,-0.16852441,-0.9759009,0.13023736
128,punct,-1.1110077,-0.27554527,-0.32332787,-0.1286223,0.3427513,-0.5678319,0.29388282,-0.32236937,0.39254203,0.22224648
129,punct,-1.6329015,0.21167049,0.64938146,0.41416246,0.5117786,1.0627012,1.1679747,-2.4156291,-1.0045388,-3.1029458
130,punct,-1.9963747,-2.5291786,-3.132878,0.95015705,-1.9287888,-2.6967056,-1.7428162,3.6378648,1.4601294,-1.9640113
131,punct,-1.2824701,1.8235123,-2.1034667,-0.005011045,1.4645951,0.10432601,0.19506401,1.2063507,-0.090386786,1.0953937
132,punct,-0.6768874,-2.5350387,0.016563794,2.2658167,1.2728354,-2.2894042,0.5579933,2.5879686,-1.3644515,2.2171566
133,punct,-1.2399614,0.25152218,0.3802852,-0.7125993,0.40885434,0.8782848,-0.16607504,1.4797587,-1.7549566,1.0044998
134,punct,1.3475044,-1.5651407,0.13193472,-0.77591354,-0.954372,2.335493,0.087538995,-0.65429646,-0.24979274,0.7238683
135,punct,1.6130078,0.4708766,0.18781817,-2.5380585,1.0010452,1.3026371,-1.2385175,0.5792016,-1.1808296,0.3774628
136,punct,-2.1268468,-0.25792304,1.7974863,1.5375547,1.0837754,-1.128289,-0.23724103,-0.3218621,-1.967855,5.98161
137,punct,3.394533,-0.8558438,-3.4072323,-1.2982346,-1.5288609,2.1875186,1.2270085,4.0812306,1.8435981,2.8608544
138,punct,-1.5452297,-0.9879833,-0.06473673,3.6722472,0.28148425,-0.25686288,0.45076415,0.7181188,-1.6481258,0.6626772
139,punct,-0.96180516,-1.8775927,2.1114128,-0.32493287,-0.25501624,1.5905905,0.13431346,-0.47736427,-0.059623618,1.1980109
140,punct,-0.89932865,0.4273358,0.20045117,-1.84366,-0.8623284,0.12294879,1.2831788,-2.3098576,-1.5312395,-3.2893784
141,punct,2.5472243,-2.1913054,0.74204075,1.8719506,-0.8279965,1.6100042,-0.07532418,-1.0581536,2.1751473,-0.14790884
142,punct,0.6063392,-1.5529251,-0.45173433,-0.7803229,0.49517146,0.74482876,-1.9831808,0.67372465,1.2299218,-0.6301274
143,punct,1.5587564,-3.2520509,-3.3105965,-2.6982496,-0.13075498,-1.862323,0.7890741,2.4014735,0.4383342,-3.8519409
144,punct,3.1837366,0.933333,2.1162612,7.746946,-1.1680164,2.6845214,3.6817575,-2.57126,1.5596938,4.0848927
145,punct,-0.23591866,-0.79629946,2.208039,-1.5586402,0.09444999,1.4788187,0.00074485585,0.07758468,0.03313222,0.43317935
146,punct,-0.8417014,-0.6674195,-3.0576448,-0.095184885,0.15119994,-1.0695597,1.6993048,4.343579,1.3150308,2.914115
147,punct,-0.9669173,-2.263187,1.490197,0.65958637,-0.44997004,-0.8294739,1.2063718,1.0893477,0.35271552,-0.39272726
148,punct,1.9067425,-2.345388,-0.94608027,0.7398507,-0.6510066,-2.5628345,-0.72853655,-0.3148933,1.6096625,-3.8194814
149,punct,0.12307346,-2.2952888,0.6607988,2.2209475,-1.1521704,3.5165546,0.44216594,-2.122217,0.8543364,-0.30398494
150,punct,-1.4450129,1.2879204,-1.8679727,3.118689,-2.6083732,0.3055935,1.7796432,-2.288402,-1.3524113,0.4243632
151,punct,-0.945777,0.62004876,-0.8945071,3.2037654,-2.6818051,-2.2130816,-2.4060843,2.753355,2.8044274,-0.23614308
152,punct,-0.22981617,1.1839532,-0.23688273,-1.4676789,-0.23687011,1.913986,-0.4286319,-0.26468843,-1.4144896,0.2306223
153,punct,-1.944772,-0.88953006,1.0050914,-1.1251664,2.2628849,-2.2079413,-0.29169607,0.37482536,0.68393177,-2.154105
154,punct,0.0037051484,0.012622263,0.017605206,0.004307654,-0.003314376,-0.010582451,0.0010221909,0.025623662,-0.006663029,0.010076465
155,punct,-0.013509215,0.02084918,-0.0029643336,0.03980752,-0.020459196,0.014548889,0.032115933,0.007816663,0.012926955,-0.004687889
156,punct,0.23355539,-1.7187072,1.4917088,2.3965151,0.41277218,5.3398776,-0.55566394,-1.1832665,2.9352486,4.677468
157,punct,1.0351673,-1.4249344,2.5444236,-2.3402338,-1.0646278,0.49363384,0.47076553,-2.448524,-0.5170125,-1.8714703
158,punct,-2.1273878,1.9251113,2.2571507,-0.5206874,0.8154313,1.095813,0.94936126,0.04792791,-1.600212,4.805293
159,punct,0.011351731,0.018833058,0.01570117,0.020792183,0.008506367,-0.02457782,-0.00031424902,0.027373878,-0.00091309607,-0.00055735116
160,punct,2.412493,1.3033234,-6.236366,-5.242217,4.3590083,2.8149295,1.445035,0.29963607,-4.6725087,5.504085
161,punct,-0.4008266,-1.8322144,3.162725,0.60323864,-1.4779336,-0.58570987,1.8315719,2.0126019,-1.4736263,-1.5540807
162,punct,0.444628,-2.2321734,2.9675784,-0.49312544,-0.20455681,0.7816468,-0.7757135,0.2612526,1.6504529,-0.5089922
163,punct,2.998088,-1.9323003,-0.6402653,-0.20828094,-0.85836935,0.12211242,-0.08601933,-1.1057605,1.9833359,-4.1547484
164,punct,1.8953817,-1.8880931,1.8515517,-0.9792004,-0.6785186,-0.46604553,0.08428168,0.14101298,0.6282953,-2.1798058
165,punct,-0.9608038,3.553829,0.7641414,-1.1536652,-0.31269354,-2.7389562,2.5262764,1.837288,-2.9749653,-2.344038
166,punct,2.5501788,2.7621639,-1.7653996,-0.79194266,2.6205955,2.5247478,0.4580496,1.4410019,-1.6045696,-0.5130104
167,punct,-1.8288769,-1.0963873,3.404264,-1.8012043,2.425622,0.21586877,3.9519854,-3.2122676,3.6608574,1.7629664
168,punct,2.4938672,-2.231639,-2.0717034,-0.25435698,-1.6580346,1.5271034,-0.4856153,0.37902322,-1.8744984,3.483712
169,punct,2.988632,1.9193766,3.0705101,0.037653957,2.7548268,-0.1959896,-3.7800844,3.4686248,0.010310601,0.35132858
170,punct,-0.0025635376,-0.0018287315,0.022647943,-0.036751576,0.028472103,0.01293452,0.05002415,0.018407067,0.0400589,0.0062472234
171,punct,4.1461935,1.1560383,-1.1904008,-2.6546059,-0.050905485,0.9802112,-2.134121,-1.1979288,0.16743894,0.24271442
172,punct,-1.0174298,-0.33135805,1.0192786,-1.237567,-0.45960817,2.6878984,2.1274354,-2.4633963,-2.5254169,2.2947137
173,punct,0.00044706432,-0.019383755,-0.030218154,0.0072959447,-0.055358175,-0.007826627,-0.02578997,0.018090503,0.00392548,0.0022046517
174,punct,0.016972566,0.01696624,0.017677192,0.031857293,-0.022213066,0.02117725,0.016400924,0.021679772,0.014159154,-0.009514199
175,punct,0.025980804,-0.027239911,0.0048656454,0.027052633,-0.010779765,-0.0068609593,0.012251145,-0.00409561,0.0067279493,0.00466181
176,punct,0.005177849,-0.021579292,0.009204009,-0.03339217,0.0072309705,0.007925082,0.006417166,-0.018219097,-0.00081967254,0.02268237
177,punct,0.028517209,-0.002293712,-0.017477464,0.00053856295,0.0062546274,-0.006897169,0.018136224,0.023197636,-0.03436458,0.007870416
178,punct,-0.031664588,-0.0005481661,0.024655614,0.0066437954,0.021412525,0.004360504,-0.013047061,0.00012830245,0.00732681,0.014171792
179,punct,0.04690659,0.037043698,0.007586316,-0.0003801704,-0.044776823,0.029749738,-0.0129905455,0.007520389,0.008343521,0.016834514
180,punct,-0.013758366,-0.01862665,-0.012607407,0.01969012,-0.025965936,0.021173496,0.0029747118,-0.026752809,-0.019551937,0.004336362
181,punct,-0.018816764,0.02666233,-0.023171179,0.031455852,0.019653218,0.013210191,0.0009502276,0.036105085,-0.035904408,0.00633825
182,punct,-0.027656795,-0.0047046184,-0.0085763335,0.011021099,-0.014572685,-0.016992407,-0.0148998,-0.023222284,-0.004397153,-0.01047803
183,punct,-0.021931434,0.0020557425,0.001398261,-0.0123919565,-0.007200752,-0.016058674,-0.012928524,0.009247881,-0.0497896,-0.017669445
184,punct,-0.031951927,-0.012020988,-0.027785249,0.00703073,-0.004876598,0.0085368985,0.003792777,0.015233024,-0.0030220107,0.018553833
185,punct,0.030857265,-0.0071853898,-0.010917342,0.0023473748,-0.03024043,-0.06474384,0.0047197556,0.014069022,0.02263331,-0.001496559
186,punct,-0.013857772,-0.020667782,0.015428841,0.01818661,0.002796239,0.005749343,0.0055487817,-0.019916495,-0.005478747,4.565725e-05
187,punct,0.03802671,-0.014324334,0.010560901,0.013078294,-0.019977722,-0.017017247,-0.046748064,0.013419234,0.010877756,0.0032825493
188,punct,-0.008971368,0.018342588,-0.0029611378,0.019745966,-0.06175856,0.0073967404,0.035652798,-0.023269167,-0.06602453,-0.009479448
189,punct,0.023689168,0.018518,0.0021469397,-0.02174396,-0.0076657985,0.0055067847,-0.005055672,-0.01529706,-0.03451035,0.03230066
190,punct,0.0030902158,0.01006751,0.008528432,-0.02309711,0.03180553,-0.009347764,-0.020095121,-2.124634e-05,-0.0046081254,0.019798309
191,punct,0.020314664,-0.013402983,-0.0064982558,0.002334499,0.024703097,-0.005823651,-0.020731153,0.005239634,-0.0012036291,-0.023723522
192,punct,0.006135875,0.00051960506,0.05986665,-0.004918868,-0.001280362,-0.036618695,0.011070505,0.0108,-0.019931877,-0.009480527
193,punct,0.018120056,0.021393154,-0.019182907,0.029504012,-0.017046742,0.011565911,0.0034093084,0.0012568149,-0.01905561,0.029234849
194,punct,0.010887314,0.0075058667,0.014808791,0.0248681,-0.011343727,0.00683079,-0.021264205,-0.018206865,-0.0066000693,0.046938896
195,punct,-0.019310776,0.00024328922,-0.0045675985,0.024943944,0.03247616,0.022414042,-0.013575183,0.014639616,0.012218161,0.010310605
196,punct,0.0028116873,-0.0017151946,0.01657624,0.014251466,-0.017821072,-0.007364567,-0.008125005,-0.0061195623,-0.019728959,-0.025394697
197,content,0.0020437576,-0.002765144,-0.009141986,0.0022076075,0.007819404,-0.016435988,0.020913018,-0.016301556,0.0146289095,0.045026172
