token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
89,letter,-0.025051147,-0.0056060855,-0.03685506,-0.013010474,-0.031314872,0.0064716777,-0.018659962,-0.015253123,-0.031718016,0.023078866
90,punct,-0.018965056,-0.014846074,0.0073232763,0.026818806,0.012817717,-0.03855349,-0.030137314,0.0016031181,-0.0022766788,0.01889296
91,punct,-0.04049214,0.003160367,-0.036647793,-0.0077977935,0.012220663,0.0156737,0.007931466,-0.04193328,-0.004032929,0.015804749
92,punct,-0.020256368,0.020308642,0.0071297684,-0.017281894,0.007125122,-0.0016902948,-0.018418822,0.020361261,-0.034363553,0.009135124
93,punct,-0.025386957,-0.0153346555,-0.0109523935,-0.023004312,-0.061863944,-0.0061292085,-0.026262097,-0.02023372,-0.0055497102,-0.0031372507
94,punct,-0.03150876,0.0023008797,0.025835581,0.009962204,-0.022625783,-0.009193924,0.01563417,-0.009132589,-0.00068327953,-0.012573153
95,punct,-0.0062504583,0.02771473,-0.02398812,-0.00083157746,0.012926772,-0.0010152332,0.010839434,-0.015733587,0.03731897,-0.0038811304
96,punct,0.05110321,-0.024487363,0.009884659,-0.006330475,-0.0060582147,0.0045512333,0.02579135,0.029114163,-0.011507275,0.00077469327
97,punct,0.031009044,0.006997783,0.026679356,0.025011975,0.024603182,-0.005248069,-0.009919498,-0.006968079,-0.015494012,0.022272268
98,punct,-0.052706685,2.8877166e-05,0.002310027,0.0010906535,-0.007322191,-0.03306421,-0.0046381997,-0.018935135,0.00869467,-0.012359059
99,punct,-0.00879374,0.017249506,-0.05030057,0.008223277,0.017524358,0.0001504806,-0.0013012207,0.0057277447,0.017787391,0.015634743
100,punct,0.0023791306,0.019034842,0.009104053,-0.0012411783,-0.006787574,-0.028196553,0.024712088,0.019463414,0.010138838,0.0013603802
101,punct,-0.0074225506,-0.0071282377,-0.013782106,0.05155991,0.0004618662,-0.023522923,0.028440582,-0.012767103,0.006890875,-0.022064503
102,punct,-0.001723787,-0.0073553133,-0.0056357,-0.010117825,0.01610024,0.0052133733,-0.014977362,-0.0023638504,-0.038069144,0.0020990493
103,punct,0.017355068,-0.02969858,-0.030186534,9.457119e-05,-0.044192724,-0.02040235,0.00067486987,-0.012009826,-0.0028345843,0.040097594
104,punct,-0.014779925,0.008834558,0.009122087,-0.03620047,0.0400471,0.044749115,0.01270171,-0.0218556,-0.0019894885,0.0021872697
105,punct,0.018680492,0.012391387,-0.004782351,0.013722889,0.0015831927,-0.00021677229,-0.018448357,0.01587207,0.008688718,-0.0013436355
106,punct,0.008343444,-0.007870216,-0.015234785,0.024716696,-0.008566459,-0.013052601,0.011150749,0.053839482,-0.009499665,-0.013066103
107,punct,0.0103842085,-0.0064377314,-0.0004140441,0.005712195,0.048222296,0.011075882,-0.024900807,0.016807359,-0.007734521,-0.026331713
108,punct,-0.011239155,-0.040564884,0.020072276,0.008743123,-0.040043175,-0.013978326,0.0034608415,-0.0028232394,-0.019431015,-0.018080546
109,punct,-0.02542715,-0.037867866,-0.010722702,7.23186e-06,0.0029985716,0.007746511,-0.0024648968,0.0064522102,0.015893573,0.0038173546
110,punct,-0.017504558,-0.0014395961,-0.033101846,-0.013891694,-0.011771088,-0.018405905,0.01904018,-0.014398516,0.021585505,0.04218885
111,punct,0.002526133,-0.05645231,-0.0036660915,-0.035473704,0.0022229757,-0.025699463,0.004441373,-0.017931703,0.028441824,-0.010919491
112,punct,-0.016537799,-0.018249013,0.009218546,-0.0017298495,0.03614559,0.014161896,-0.0055685476,0.004084249,-0.025680793,-0.02320833
113,punct,-0.014830121,-0.0030177468,0.01339414,0.02950357,-0.0005098705,-0.0049753794,-0.028832471,0.011227248,-0.0035405776,-0.016254438
114,punct,0.009585768,0.016822964,0.017944314,0.024409108,0.0049278713,-0.0007176339,-0.004045733,-0.017688762,-0.00523462,-0.040349636
115,punct,-0.010433314,0.0109055005,0.027571416,-0.0007874324,0.022169976,0.02124734,0.024413714,-0.012358712,0.0038084511,-0.027397806
116,punct,-0.006948548,-0.017683482,-0.029344631,-0.0023330103,-0.027975375,-0.00081851956,0.0034312615,0.02365601,0.0066660875,0.0064078504
117,punct,-0.007235691,0.0027316483,0.0072694654,-0.010501185,0.0009183613,0.055473804,0.004162747,-0.030043734,-0.0064776903,0.004344745
118,punct,0.03760135,-0.022784138,-0.015398184,0.014238035,-0.006838259,-0.012379223,0.025773965,-0.0026302165,-0.030956425,-0.0038016834
119,punct,0.012233761,0.010537456,0.019050857,0.0059172064,0.011439368,-0.03499382,-0.02173299,-0.057885032,-0.009003987,-0.013452653
120,punct,-0.0029768527,-0.019024702,0.012019559,0.031720508,0.01199298,0.006202607,-0.03436433,-0.007146723,0.011911095,-0.026690202
121,punct,0.0011112258,-0.0035176198,0.0011752648,0.02193853,0.021972556,0.019714179,0.008162783,-0.023013832,-0.008613052,0.04639428
122,punct,0.0011535329,-0.007988478,0.018884795,-0.0093316585,-0.016801743,0.04713594,0.008500891,0.006177503,0.013421212,0.008452768
123,punct,-0.004611177,-0.015604276,-0.0072450987,0.052795988,-0.016251776,-0.031211479,0.019180147,-0.025359849,0.008076137,0.0038077764
124,punct,-0.009720393,0.0037849634,0.012906787,-0.030381143,0.025403375,0.001362689,-0.0026282305,-0.006526454,0.004211083,0.05191778
125,punct,0.030215865,0.024360472,0.012469466,-0.030276835,0.012706218,-0.011032822,0.008422624,-0.0071610734,-0.028302558,-0.01541837
126,punct,-0.005516689,0.0030904042,-0.015759377,-0.030165376,0.0044237096,0.040244974,-0.01213646,0.0007783672,0.0052700764,0.006546121
127,punct,-0.042172726,0.0048571844,0.03715494,0.008922124,-0.032643344,0.016382433,-0.0019439423,-0.01007993,0.007465143,-0.0007233963
128,punct,-0.0007683659,0.01755791,-0.042233456,0.01869853,0.018040197,0.009932668,0.008035604,0.028664991,-0.020871766,-0.019729815
129,punct,0.0067962627,0.021870947,-0.0033540484,0.013146049,0.0041640033,-0.025153024,-0.0082894005,0.031242134,0.028603945,0.02827902
130,punct,0.03734719,0.017973471,-0.029895574,0.004103292,0.0024720414,0.024861852,0.0014177428,0.0044055604,-0.0029105064,0.053404704
131,punct,-0.014029809,0.034109052,0.012055355,0.020175602,0.016624046,-0.005686126,-0.023903834,-0.005829282,-0.011331595,-0.011547244
132,punct,-0.015217297,-0.01576292,-0.0021054994,0.0105332555,-0.004761349,0.011466873,0.018256826,0.018610477,0.015218043,0.047744155
133,punct,-0.001238692,0.02072289,0.011931202,-0.017753266,-0.021286044,-0.009055646,-0.005044838,0.007025172,0.0076710316,-0.0115993675
134,punct,-0.017473046,0.026535908,0.01406007,-0.008875561,0.010996153,0.004966136,-0.024044082,-0.005281431,0.0034787,0.001204252
135,punct,-0.002447804,0.0014492617,-0.0035986167,0.033522908,-0.013352077,0.030818935,-0.0056479224,-0.007413398,0.04517307,-0.0021383627
136,punct,-0.00881453,0.000676369,-0.0038369712,-0.0010612428,0.0031502955,-0.002812938,-0.013325673,-0.007880402,-0.028982634,0.024660597
137,punct,0.0095627755,0.010018618,-0.010139293,0.0100422725,0.012635606,-0.003924134,0.001759718,0.01103128,-0.008900453,-0.022412444
138,punct,0.026438406,-0.00565326,-0.0041249553,-0.010259863,0.010689663,0.03140517,0.019282056,0.020666054,0.030584348,-0.023622379
139,punct,0.041939665,0.01622763,-0.006890002,-0.000595678,0.012789107,0.017631875,-0.0008524939,-0.0099227745,0.047532752,-0.018994965
140,punct,-0.020629892,0.027696265,0.012616038,0.010053733,-0.039883487,0.0153915305,-0.041339975,0.017299308,-0.007803807,-0.023837337
141,punct,0.0020202368,-0.009455362,-0.03261294,-0.0040178574,-0.0134257,-0.0052437806,0.01656738,0.0009028407,-0.006465425,0.015128953
142,punct,0.0074887383,-0.018198961,-0.007535309,-0.004700868,-0.013325369,0.0064392844,0.0044918093,-0.010559428,0.0063151144,-0.014237562
143,punct,0.017562727,-0.04217144,0.012613748,-0.037873738,-0.030235633,0.036019422,0.020527322,-0.06569828,0.014446421,0.0073093157
144,punct,0.014267306,-0.005167597,-0.0065687583,-0.012221736,-0.0063287644,0.00939535,-0.011205654,-0.012345842,-0.006782583,-0.0065920088
145,punct,-0.019927071,-0.021926502,0.026080599,-0.0071394024,-0.017803991,0.022327371,-0.0016642085,-0.0082717715,-0.010447223,-0.003979706
146,punct,-0.030755414,-0.021008834,0.009988093,-0.02170218,0.017694192,0.03502766,0.01144698,0.0015404605,0.039291378,-0.0004477146
147,punct,0.00034737337,-0.032122742,0.0018488814,-0.0013823931,0.006227836,-0.005713351,0.020131797,0.0041593844,-0.00637585,0.012129439
148,punct,0.010944939,0.0055958377,0.045449294,0.041786592,0.006708254,0.015397021,0.043319553,0.013712477,0.0050428133,-0.016676394
149,punct,-0.04109877,-0.017762685,0.001846863,-0.029412972,0.021614274,0.0006526178,0.016171906,0.035214085,0.029270506,0.009583545
150,punct,-0.021755265,8.064954e-05,0.011752156,-0.0004354737,-0.0021984293,-0.010186172,0.029013852,-0.014212696,0.026102262,0.010659319
151,punct,-0.037862755,-0.01876271,0.015647307,0.02070713,0.040620353,-0.015502715,0.03202063,-0.048123818,-0.0023919153,0.0051200376
152,punct,-0.014012789,0.0173084,-0.007423687,-0.01206921,0.01936705,-0.014674576,-0.0077486285,-0.0070589525,0.00657202,-0.019956032
153,punct,0.0012409212,-0.009860776,-0.018223858,-0.020148594,-0.007228845,0.016127309,0.012396334,-0.013875781,0.040184397,0.024660617
154,punct,0.0037051484,0.012622263,0.017605206,0.004307654,-0.003314376,-0.010582451,0.0010221909,0.025623662,-0.006663029,0.010076465
155,punct,-0.013509215,0.02084918,-0.0029643336,0.03980752,-0.020459196,0.014548889,0.032115933,0.007816663,0.012926955,-0.004687889
156,punct,0.04206312,0.011174156,-0.018189065,-0.004271332,0.004742869,-0.007925708,-0.010618286,-0.004827532,0.036944438,-0.021123877
157,punct,-0.0013458643,-0.033765387,0.0032691823,0.008986668,0.0022645064,0.0097697545,0.014220582,0.040515427,-0.024776036,0.0032009776
158,punct,0.018371103,0.0016234395,-0.028879602,-0.013105371,-0.031984955,0.03768634,0.02946058,0.01341238,-0.037214074,0.0021182073
159,punct,0.011351731,0.018833058,0.01570117,0.020792183,0.008506367,-0.02457782,-0.00031424902,0.027373878,-0.00091309607,-0.00055735116
160,punct,0.046277497,-0.0063811783,-0.0013943259,-0.022262413,0.0015524797,-0.0068876264,0.019449096,-0.00041297404,-0.01326939,-0.025186019
161,punct,0.007748345,-0.0017464209,0.045081545,-0.013739471,-0.011767865,-0.007001475,-0.0044366173,-0.0070009604,0.0037788306,-0.05070059
162,punct,0.013028967,0.018352162,0.0100213215,0.018541707,-0.00037774263,0.002694139,-0.025760718,0.0012542203,-0.015203396,-0.04299741
163,punct,0.030793788,0.043476563,0.027018271,0.017954413,0.01583877,0.05631474,0.046449084,-0.037879206,-0.0073646316,-0.00079263735
164,punct,-0.0009030653,0.031608682,-0.008345569,0.004942312,-0.02304183,0.012540273,0.033452705,-0.0033833825,-0.023513714,-0.010461139
165,punct,-0.01458257,9.565601e-05,-0.0053387047,-0.008949698,-0.043305337,0.018946288,0.014723195,-0.0016140036,-0.0049024965,0.0031255584
166,punct,-0.013238626,0.017960904,-0.0020097105,0.023812218,0.037210703,0.029592935,-0.020658666,-0.0064620473,0.007463158,0.01629375
167,punct,0.010643882,0.014074945,0.01661609,-0.044433173,-0.015509228,-0.029562859,-0.023850331,-0.013688364,0.0007665095,-0.0048558665
168,punct,0.008009608,0.0046662963,-0.023304965,0.030103939,0.008420944,0.0004344273,0.004048753,0.035441823,-0.01291507,0.022922834
169,punct,0.0055654584,-0.004589266,0.010726623,-0.015877565,0.008844628,0.04618503,0.018973656,0.006267373,-0.010234147,0.01137775
170,punct,-0.0025635376,-0.0018287315,0.022647943,-0.036751576,0.028472103,0.01293452,0.05002415,0.018407067,0.0400589,0.0062472234
171,punct,-0.010410547,0.022309711,-0.020212036,-0.015663324,0.013657779,-0.02692452,-0.019094922,-0.006965065,0.004876983,0.028831366
172,punct,-0.023384,0.010154524,-0.009348966,-0.041496806,-0.016678711,0.034421597,0.019184504,-0.027238483,-0.0065955715,0.0042323363
173,punct,0.00044706432,-0.019383755,-0.030218154,0.0072959447,-0.055358175,-0.007826627,-0.02578997,0.018090503,0.00392548,0.0022046517
174,punct,0.016972566,0.01696624,0.017677192,0.031857293,-0.022213066,0.02117725,0.016400924,0.021679772,0.014159154,-0.009514199
175,punct,0.025980804,-0.027239911,0.0048656454,0.027052633,-0.010779765,-0.0068609593,0.012251145,-0.00409561,0.0067279493,0.00466181
176,punct,0.005177849,-0.021579292,0.009204009,-0.03339217,0.0072309705,0.007925082,0.006417166,-0.018219097,-0.00081967254,0.02268237
177,punct,0.028517209,-0.002293712,-0.017477464,0.00053856295,0.0062546274,-0.006897169,0.018136224,0.023197636,-0.03436458,0.007870416
178,punct,-0.031664588,-0.0005481661,0.024655614,0.0066437954,0.021412525,0.004360504,-0.013047061,0.00012830245,0.00732681,0.014171792
179,punct,0.04690659,0.037043698,0.007586316,-0.0003801704,-0.044776823,0.029749738,-0.0129905455,0.007520389,0.008343521,0.016834514
180,punct,-0.013758366,-0.01862665,-0.012607407,0.01969012,-0.025965936,0.021173496,0.0029747118,-0.026752809,-0.019551937,0.004336362
181,punct,-0.018816764,0.02666233,-0.023171179,0.031455852,0.019653218,0.013210191,0.0009502276,0.036105085,-0.035904408,0.00633825
182,punct,-0.027656795,-0.0047046184,-0.0085763335,0.011021099,-0.014572685,-0.016992407,-0.0148998,-0.023222284,-0.004397153,-0.01047803
183,punct,-0.021931434,0.0020557425,0.001398261,-0.0123919565,-0.007200752,-0.016058674,-0.012928524,0.009247881,-0.0497896,-0.017669445
184,punct,-0.031951927,-0.012020988,-0.027785249,0.00703073,-0.004876598,0.0085368985,0.003792777,0.015233024,-0.0030220107,0.018553833
185,punct,0.030857265,-0.0071853898,-0.010917342,0.0023473748,-0.03024043,-0.06474384,0.0047197556,0.014069022,0.02263331,-0.001496559
186,punct,-0.013857772,-0.020667782,0.015428841,0.01818661,0.002796239,0.005749343,0.0055487817,-0.019916495,-0.005478747,4.565725e-05
187,punct,0.03802671,-0.014324334,0.010560901,0.013078294,-0.019977722,-0.017017247,-0.046748064,0.013419234,0.010877756,0.0032825493
188,punct,-0.008971368,0.018342588,-0.0029611378,0.019745966,-0.06175856,0.0073967404,0.035652798,-0.023269167,-0.06602453,-0.009479448
189,punct,0.023689168,0.018518,0.0021469397,-0.02174396,-0.0076657985,0.0055067847,-0.005055672,-0.01529706,-0.03451035,0.03230066
190,punct,0.0030902158,0.01006751,0.008528432,-0.02309711,0.03180553,-0.009347764,-0.020095121,-2.124634e-05,-0.0046081254,0.019798309
