token_id,category,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9
93,punct,-0.025386957,-0.0153346555,-0.0109523935,-0.023004312,-0.061863944,-0.0061292085,-0.026262097,-0.02023372,-0.0055497102,-0.0031372507
94,punct,-0.055876065,1.3278089,-2.7809215,-0.7018833,1.0420301,0.57006997,1.9742428,-3.557964,-1.7785803,-1.6047654
95,punct,1.1150917,2.4703422,4.263088,-5.0670686,-1.2338061,3.0765507,0.2503939,-3.5993319,-1.4839784,-2.191971
96,punct,-1.4470062,-0.54603636,1.9103053,-0.6951057,0.47764593,0.6133816,-1.6398635,-0.54640794,2.039139,-0.09751766
97,punct,0.64521766,-1.4851596,1.2352337,2.4262955,-0.11963485,0.9290621,1.3663783,-1.6212634,-0.37354064,0.38531876
98,punct,1.5350026,-1.5044733,0.115613244,0.030075742,-0.712351,-0.090129696,1.7682382,0.26224244,-1.8061947,0.60961664
99,punct,0.9132848,-1.6077813,-3.6662645,2.4837472,2.1521835,-0.7420092,-3.3288789,-1.366823,6.3448706,-2.7073042
100,punct,-0.72062236,0.31969,-5.063698,-0.88895756,0.95722294,0.8785623,-1.7172172,-0.9598104,0.8310626,3.539931
101,punct,1.126153,-0.74297017,0.8000504,-3.179496,-1.3091221,1.2285494,-0.8563861,-0.63917404,-1.970398,0.76239896
102,punct,-0.90349305,-0.77463883,-3.7869558,-2.250722,0.3100502,-3.1190932,1.3262768,-1.1966864,-1.3918729,0.825146
103,punct,0.7427973,-3.637433,1.3297644,2.6214294,1.8191833,1.5929344,-0.110349245,-1.6929065,-0.27600572,0.21023464
104,punct,-2.6887262,-2.340589,-2.2051055,-2.0917306,1.480085,1.9244189,-1.5516664,3.0858545,2.3898566,-2.7000453
105,punct,0.026588822,1.7563597,-2.937831,-0.013062362,1.6353948,0.435784,-2.021062,0.7702251,1.2596561,-0.066820726
106,punct,0.2130816,1.2147373,2.2049441,-0.5217595,-1.0662775,0.23594607,2.8627322,-0.6665541,-1.993306,-1.366643
107,punct,-1.7825804,-0.039767038,1.5652227,-4.007527,0.8191856,1.0040698,-0.69580287,0.26995498,-0.3899457,-0.599573
108,punct,1.0660591,-0.26271713,-0.63602865,0.20486735,1.5959445,-1.4840909,0.70589525,1.1237401,0.36580268,1.0348159
109,punct,-0.36800587,-1.3715154,0.9818054,2.5439434,0.9422552,0.24077928,-0.104720846,-1.1494709,-0.5034535,-0.17320612
110,punct,-0.49850062,1.1954149,0.21780567,-1.1529596,0.5359841,-1.0607669,-1.2737465,1.0510764,0.9981322,0.54335976
111,punct,0.2841087,0.37753436,-0.7555983,-2.3855762,0.91880465,-0.7587108,-1.8073297,0.49147004,-0.51159954,2.1521857
112,punct,-3.415737,2.2916253,-3.3875937,3.9531024,1.8954387,0.51840186,-0.17560732,0.41160563,0.71065915,2.770523
113,punct,0.3792187,-1.6546228,-1.4757371,1.2327108,-1.9409292,-2.1507373,1.3592309,0.47516382,-1.7771512,-0.55454934
114,punct,-1.0380431,3.9297879,0.005600042,-1.9251603,0.4093884,0.11469654,1.3540473,-4.746607,1.7516958,-4.025261
115,punct,1.7327529,0.44381344,1.7024708,-2.943598,-1.1608983,1.6504397,-0.49628583,-0.8137038,-3.396642,-0.1685811
116,punct,1.1105043,-1.3174051,2.3512688,-1.0097156,0.4275896,1.4932588,-2.4351604,0.30387717,1.3983898,0.5973956
117,punct,-0.6191838,-0.95023084,1.9413505,0.996122,-1.2116518,0.95936006,0.17680192,-1.5915551,-0.063045666,-0.6380511
118,punct,-1.4591678,0.5955457,-5.40744,1.6965992,-0.8691036,0.08905768,0.19038905,-5.0839143,1.8447565,-4.3790603
119,punct,-0.21817005,-0.280927,0.707815,-1.2882161,-0.4653183,-0.04477689,0.18407036,0.36872327,0.09412378,0.84672874
120,punct,-4.2535763,2.6720965,2.946881,4.5149326,2.0580738,-2.0003028,3.5220685,5.4263043,-2.0034976,-3.6934283
121,punct,4.2622967,-0.34487107,0.9260023,3.9911084,-4.774914,4.576086,2.1350698,-0.056598518,-3.6426895,-2.969496
122,punct,-1.78479,2.755853,-3.6730402,-2.3988972,0.64221466,0.62509435,-2.9147065,-3.2724507,0.11406295,2.7207692
123,punct,1.2285963,-1.8159896,1.0054339,-0.4705932,0.043178797,0.5443789,0.8857532,-1.7569577,0.71948045,-2.1893518
124,punct,-0.009720393,0.0037849634,0.012906787,-0.030381143,0.025403375,0.001362689,-0.0026282305,-0.006526454,0.004211083,0.05191778
125,punct,0.030215865,0.024360472,0.012469466,-0.030276835,0.012706218,-0.011032822,0.008422624,-0.0071610734,-0.028302558,-0.01541837
126,punct,1.4408385,-2.4862745,2.9656572,-2.8547857,-1.072707,-4.551259,-0.74818206,3.7876463,0.15834865,0.2952883
127,punct,1.0065941,2.4715917,1.675774,-2.0486276,-0.025031673,0.25706822,-0.38212892,0.2080417,-0.9281886,-0.09148891
128,punct,-1.3534558,-0.66490287,-0.25243604,-0.35351068,0.3377422,-0.5422163,0.45449913,-0.40195423,0.6010067,-0.13321334
129,punct,-1.7332532,-0.313134,0.51160043,1.0441968,0.98810136,0.7383952,1.1644825,-1.980073,-1.87999,-3.4575706
130,punct,-1.0120507,-0.84907293,-1.992767,0.9953667,-1.4482279,-2.2259564,-1.6340493,4.0218124,2.1547935,-3.792891
131,punct,-1.2876799,1.8533189,-1.4105844,-0.25941283,2.0382,-0.20909168,-0.16844334,1.7502067,-0.07779176,0.9648882
132,punct,-0.534359,-2.992174,-0.60054696,1.3784057,1.1640271,-2.3348408,0.07543956,2.3041914,-1.4035481,2.3663683
133,punct,-1.3055979,0.12780511,0.5342994,-1.3331888,0.54018456,1.1641344,-0.13835953,1.1494707,-1.2120907,1.045933
134,punct,1.192752,-1.8873774,1.1791143,-1.0761802,-0.21740724,2.017902,-0.58775145,-0.555259,0.014614719,0.3304136
135,punct,1.0835758,0.30371523,0.5677689,-2.116947,1.5157555,1.2292179,-1.4767057,0.61310834,-0.7696946,-0.08395347
136,punct,-2.428647,-0.5170468,1.1235902,1.2049667,0.7179838,-1.5714189,-0.73061377,-0.34108078,-1.893263,5.925871
137,punct,3.1272237,-0.7405241,-3.3447168,-0.36264566,-2.1692417,2.0574117,2.2557273,4.164907,1.8745599,2.6266992
138,punct,-1.292995,-0.30928224,-0.77909946,4.0897965,-0.34439218,-0.110490896,0.86301374,0.61495906,-1.7506607,0.9521198
139,punct,-1.1325928,-1.3373492,2.2007127,-0.38743204,-1.1545686,1.467787,0.13845465,-0.59527165,-0.30296034,1.0515485
140,punct,-0.42434773,0.22351335,0.25325522,-2.701309,-0.47259063,0.6182544,1.8609116,-2.1650238,-2.6237655,-3.0355756
141,punct,2.5243778,-2.467986,0.29990897,1.876748,-0.99419624,1.2410209,-0.38914174,-1.169277,2.5682101,-0.6151346
142,punct,0.77106583,-1.8297309,-0.7341576,-1.0258527,0.7715774,1.026637,-1.7019801,0.9552783,1.4814074,-0.9124276
143,punct,1.1593378,-3.155386,-3.0693583,-2.2789044,0.28005478,-2.3745604,0.65477514,1.9178327,0.9503855,-3.3515046
144,punct,3.6276975,0.96268666,2.8347979,8.641867,-0.15930079,2.8133106,4.4911504,-2.503445,1.6769239,4.999132
145,punct,-0.2336701,-0.3648852,1.54657,-1.4246515,-0.030083122,1.6459398,0.39063126,-0.29942068,-0.19139852,-0.06185428
146,punct,-1.5773124,-0.9296187,-3.0060608,-0.120341904,0.11382906,-1.3197299,1.5811368,4.62324,1.5513508,3.2714865
147,punct,-0.93774796,-2.6384292,2.433488,0.58684766,-0.37116793,-0.8036533,0.92545813,0.72004235,0.4802732,0.8163829
148,punct,1.8981085,-2.2970812,-0.4690553,0.7062265,0.41211343,-1.7741617,-0.9849771,0.27973455,1.8219407,-4.239608
149,punct,-0.04973113,-2.0381873,1.0168208,2.4457185,-1.3339745,3.7535112,0.46324128,-2.421114,0.77598107,0.41846898
150,punct,-0.97803855,0.6286686,-1.5795795,2.534589,-2.723381,0.2855751,0.97713137,-2.4366548,-1.321595,-0.3402862
151,punct,-1.113848,0.5596224,-2.1045735,3.4456809,-3.1553614,-3.334008,-1.7317529,2.757878,2.5204644,-0.47088522
152,punct,-0.3848679,0.7905225,0.42427632,-1.6083302,-0.7584171,1.6192627,0.07501219,-1.079013,-2.080822,0.9217559
153,punct,-2.4031994,-1.3512403,0.5440414,-0.66522205,2.711238,-2.6589925,0.16873161,0.8358707,0.22313148,-2.6106598
154,punct,0.0037051484,0.012622263,0.017605206,0.004307654,-0.003314376,-0.010582451,0.0010221909,0.025623662,-0.006663029,0.010076465
155,punct,-0.013509215,0.02084918,-0.0029643336,0.03980752,-0.020459196,0.014548889,0.032115933,0.007816663,0.012926955,-0.004687889
156,punct,0.6794548,-1.4820665,1.9762453,2.4070652,0.24435697,5.2295766,-0.686491,-1.6090839,3.4284346,4.435901
157,punct,0.46974784,-0.5739686,2.0835345,-1.5686394,-0.45707414,0.33159566,0.10016941,-1.8526065,0.027363416,-1.876094
158,punct,-1.6832516,2.0214627,2.5087116,-0.7055929,0.5412581,0.7040767,0.3426057,0.54878086,-1.1489747,4.324014
159,punct,0.011351731,0.018833058,0.01570117,0.020792183,0.008506367,-0.02457782,-0.00031424902,0.027373878,-0.00091309607,-0.00055735116
160,punct,2.1119678,0.8372716,-6.332218,-5.7827635,4.230154,3.1305585,1.9234116,-0.03408126,-4.6226697,5.6639023
161,punct,-0.3834468,-1.3462446,3.1559184,0.869768,-1.471838,-0.20196487,2.9233649,1.6468955,-1.0962569,-1.674142
162,punct,0.68787366,-1.7045016,3.730154,0.08089464,-0.13560225,0.61121327,-0.75768477,1.49829,1.1761788,-0.44163236
163,punct,2.6730409,-1.5602276,-0.92047614,-0.5789226,-1.5609323,-0.34242493,0.012199886,-0.9782535,2.0840163,-5.0923414
164,punct,1.9058876,-1.7835977,2.5733404,-0.69880193,-1.2729788,-0.50825435,-0.61167455,0.28518584,0.6426906,-2.6135573
165,punct,-0.9610514,3.349097,-0.11034558,-1.370923,-0.12933297,-2.2468393,1.7696005,1.1896286,-2.7042072,-1.9990988
166,punct,2.3879213,2.573258,-1.7629256,-1.509988,2.6798618,2.797907,0.8366312,2.3413162,-1.5582197,-0.7828471
167,punct,-2.296598,-0.4173479,3.0259953,-2.1563008,2.4384952,-0.23116088,4.00208,-2.256368,3.7691543,1.4226224
168,punct,2.4480536,-2.2046046,-1.6548753,0.10583407,-1.1581279,1.4886631,-0.0034051244,0.48904046,-2.615349,3.799654
169,punct,2.7913888,1.7484896,3.182395,0.59021384,2.2283213,-0.5513475,-3.104929,3.307118,0.1139795,-0.005387714
170,punct,-0.0025635376,-0.0018287315,0.022647943,-0.036751576,0.028472103,0.01293452,0.05002415,0.018407067,0.0400589,0.0062472234
171,punct,3.151325,0.29279584,-0.53404635,-1.7210715,0.45826787,1.296216,-1.4093292,-0.9978799,0.4846804,-0.12435778
172,punct,-0.8448163,-0.37397292,0.99306935,-0.8345373,-0.79120594,2.3014512,1.8982049,-2.9861593,-2.1981742,2.1512709
173,punct,0.00044706432,-0.019383755,-0.030218154,0.0072959447,-0.055358175,-0.007826627,-0.02578997,0.018090503,0.00392548,0.0022046517
174,punct,0.016972566,0.01696624,0.017677192,0.031857293,-0.022213066,0.02117725,0.016400924,0.021679772,0.014159154,-0.009514199
175,punct,0.025980804,-0.027239911,0.0048656454,0.027052633,-0.010779765,-0.0068609593,0.012251145,-0.00409561,0.0067279493,0.00466181
176,punct,0.005177849,-0.021579292,0.009204009,-0.03339217,0.0072309705,0.007925082,0.006417166,-0.018219097,-0.00081967254,0.02268237
177,punct,0.028517209,-0.002293712,-0.017477464,0.00053856295,0.0062546274,-0.006897169,0.018136224,0.023197636,-0.03436458,0.007870416
178,punct,-0.031664588,-0.0005481661,0.024655614,0.0066437954,0.021412525,0.004360504,-0.013047061,0.00012830245,0.00732681,0.014171792
179,punct,0.04690659,0.037043698,0.007586316,-0.0003801704,-0.044776823,0.029749738,-0.0129905455,0.007520389,0.008343521,0.016834514
180,punct,-0.013758366,-0.01862665,-0.012607407,0.01969012,-0.025965936,0.021173496,0.0029747118,-0.026752809,-0.019551937,0.004336362
181,punct,-0.018816764,0.02666233,-0.023171179,0.031455852,0.019653218,0.013210191,0.0009502276,0.036105085,-0.035904408,0.00633825
182,punct,-0.027656795,-0.0047046184,-0.0085763335,0.011021099,-0.014572685,-0.016992407,-0.0148998,-0.023222284,-0.004397153,-0.01047803
183,punct,-0.021931434,0.0020557425,0.001398261,-0.0123919565,-0.007200752,-0.016058674,-0.012928524,0.009247881,-0.0497896,-0.017669445
184,punct,-0.031951927,-0.012020988,-0.027785249,0.00703073,-0.004876598,0.0085368985,0.003792777,0.015233024,-0.0030220107,0.018553833
185,punct,0.030857265,-0.0071853898,-0.010917342,0.0023473748,-0.03024043,-0.06474384,0.0047197556,0.014069022,0.02263331,-0.001496559
186,punct,-0.013857772,-0.020667782,0.015428841,0.01818661,0.002796239,0.005749343,0.0055487817,-0.019916495,-0.005478747,4.565725e-05
187,punct,0.03802671,-0.014324334,0.010560901,0.013078294,-0.019977722,-0.017017247,-0.046748064,0.013419234,0.010877756,0.0032825493
188,punct,-0.008971368,0.018342588,-0.0029611378,0.019745966,-0.06175856,0.0073967404,0.035652798,-0.023269167,-0.06602453,-0.009479448
189,punct,0.023689168,0.018518,0.0021469397,-0.02174396,-0.0076657985,0.0055067847,-0.005055672,-0.01529706,-0.03451035,0.03230066
190,punct,0.0030902158,0.01006751,0.008528432,-0.02309711,0.03180553,-0.009347764,-0.020095121,-2.124634e-05,-0.0046081254,0.019798309
191,punct,0.020314664,-0.013402983,-0.0064982558,0.002334499,0.024703097,-0.005823651,-0.020731153,0.005239634,-0.0012036291,-0.023723522
192,punct,0.006135875,0.00051960506,0.05986665,-0.004918868,-0.001280362,-0.036618695,0.011070505,0.0108,-0.019931877,-0.009480527
193,punct,0.018120056,0.021393154,-0.019182907,0.029504012,-0.017046742,0.011565911,0.0034093084,0.0012568149,-0.01905561,0.029234849
194,punct,0.010887314,0.0075058667,0.014808791,0.0248681,-0.011343727,0.00683079,-0.021264205,-0.018206865,-0.0066000693,0.046938896
195,punct,-0.019310776,0.00024328922,-0.0045675985,0.024943944,0.03247616,0.022414042,-0.013575183,0.014639616,0.012218161,0.010310605
196,punct,0.0028116873,-0.0017151946,0.01657624,0.014251466,-0.017821072,-0.007364567,-0.008125005,-0.0061195623,-0.019728959,-0.025394697
197,content,0.0020437576,-0.002765144,-0.009141986,0.0022076075,0.007819404,-0.016435988,0.020913018,-0.016301556,0.0146289095,0.045026172
198,content,0.5785074,-2.1185896,-0.14080292,0.24757418,-0.17478165,0.22408369,-0.06688986,-0.06573179,-0.6973561,1.3623675
